idSensor;source;status;quality;flowCompX;flowCompY;groundDistance;flowX;flowY;timestamp;index
0;0;1;57;-3.8483506E-4;2.2950117E-6;0.3;0;0;44627515;182
0;0;1;53;-9.965203E-4;0.0013525096;0.3;0;0;44627523;183
0;0;1;55;0.0013410567;0.0016890821;0.3;0;0;44627535;184
0;0;1;59;-0.001271392;0.0032331338;0.3;0;0;44627546;185
0;0;1;56;-0.0020147965;-3.6887598E-4;0.3;0;0;44627554;186
0;0;1;56;6.7123724E-4;9.794101E-4;0.3;0;0;44627566;187
0;0;1;57;-2.9504357E-4;0.0026511955;0.3;0;0;44627574;188
0;0;-1;57;-2.9504357E-4;0.0026511955;0.3;0;0;44627578;189
0;0;1;57;0.004176502;-0.0015703251;0.3;0;0;44627585;190
0;0;1;56;2.8656446E-5;-5.8804453E-6;0.3;0;0;44627593;191
0;0;1;59;8.2172774E-4;-3.6321377E-4;0.3;0;0;44627605;192
0;0;1;55;-3.6372186E-4;-0.0012956994;0.3;0;0;44627613;193
0;0;1;57;-6.659673E-4;3.8229953E-4;0.3;0;0;44627625;194
0;0;1;60;1.3247051E-4;-0.0043678153;0.3;0;0;44627632;195
0;0;1;58;-0.002957854;-0.0019849495;0.3;0;0;44627644;196
0;0;1;56;-7.6809624E-4;-0.0023650585;0.3;0;0;44627652;197
0;0;1;52;-0.002953322;-0.0046655457;0.3;0;0;44627660;198
0;0;1;55;0.0015194329;-0.0019757415;0.3;0;0;44627671;199
0;0;1;58;-5.7985912E-6;3.2369347E-4;0.3;0;0;44627683;200
0;0;1;56;-3.5294407E-4;-6.08532E-6;0.3;0;0;44627691;201
0;0;-1;56;-3.5294407E-4;-6.08532E-6;0.3;0;0;44627695;202
0;0;1;57;6.5270864E-4;0.0042797597;0.3;0;0;44627703;203
0;0;1;51;-6.84128E-4;2.410958E-5;0.3;0;0;44627710;204
0;0;1;52;7.223512E-4;-4.5173068E-4;0.3;0;0;44627718;205
0;0;1;61;-0.0028444035;-0.001684456;0.3;0;0;44627730;206
0;0;1;58;0.0013461092;4.117464E-4;0.3;0;0;44627738;207
0;0;1;59;-0.0012374185;-9.424037E-4;0.3;0;0;44627750;208
0;0;1;57;-0.0010324473;9.7032683E-4;0.3;0;0;44627757;209
0;0;1;57;0.0012982892;7.170327E-4;0.3;0;0;44627769;210
0;0;1;60;-1.3793178E-5;0.001226378;0.3;0;0;44627777;211
0;0;1;56;-5.9194426E-4;-6.2715897E-4;0.3;0;0;44627785;212
0;0;1;56;0.0013041737;0.0010044614;0.3;0;0;44627796;213
0;0;1;60;-0.0020337824;0.0022890219;0.3;0;0;44627804;214
0;0;1;55;-7.248771E-4;-9.994851E-4;0.3;0;0;44627816;215
0;0;-1;55;-7.248771E-4;-9.994851E-4;0.3;0;0;44627816;216
0;0;1;58;1.9002631E-5;-0.0027570287;0.3;0;0;44627828;217
0;0;1;58;-0.0017036728;0.0013334248;0.3;0;0;44627835;218
0;0;1;58;-0.0033586444;0.002035273;0.3;0;0;44627847;219
0;0;1;55;0.002353843;-0.0010034787;0.3;0;0;44627855;220
0;0;1;55;-0.0013674127;-3.2864453E-4;0.3;0;0;44627863;221
0;0;1;60;-0.002696355;-6.366524E-4;0.3;0;0;44627875;222
0;0;1;58;-0.0030287125;0.0013442753;0.3;0;0;44627882;223
0;0;1;57;-0.0013547741;0.002005946;0.3;0;0;44627894;224
0;0;1;62;6.4012274E-4;9.618886E-5;0.3;0;0;44627902;225
0;0;1;54;-0.005655038;-9.4835996E-4;0.3;0;0;44627910;226
0;0;1;52;-0.0011266817;-0.0032537489;0.3;0;0;44627921;227
0;0;1;56;-0.0014777172;-6.9706916E-4;0.3;0;0;44627929;228
0;0;-1;56;-0.0014777172;-6.9706916E-4;0.3;0;0;44627933;229
0;0;1;57;0.0013597505;-0.0032452326;0.3;0;0;44627941;230
0;0;1;60;-8.367223E-5;4.2757543E-5;0.3;0;0;44627949;231
0;0;1;53;0.0027635954;3.199726E-4;0.3;0;0;44627957;232
0;0;1;58;-0.0012782471;-0.0019300502;0.3;0;0;44627968;233
0;0;1;56;-0.0024481234;2.631839E-4;0.3;0;0;44627980;234
0;0;1;54;-0.0010284132;-0.0030818766;0.3;0;0;44627988;235
0;0;1;60;-0.0046551563;-0.0010995788;0.3;0;0;44628000;236
0;0;1;56;-2.7660279E-5;-7.915711E-4;0.3;0;0;44628007;237
0;0;1;56;0.0013368467;0.001670863;0.3;0;0;44628015;238
0;0;1;60;-0.0013235154;-5.182745E-4;0.3;0;0;44628027;239
0;0;1;57;-0.003454165;5.057326E-4;0.3;0;0;44628035;240
0;0;1;58;-0.0019539488;0.0032941925;0.3;0;0;44628046;241
0;0;1;57;-0.0016055829;0.0021617778;0.3;0;0;44628054;242
0;0;-1;57;-0.0016055829;0.0021617778;0.3;0;0;44628058;243
0;0;1;57;-0.0026128422;-6.5117434E-4;0.3;0;0;44628066;244
0;0;1;54;0.0019385736;2.6272587E-4;0.3;0;0;44628074;245
0;0;1;57;-0.0023099305;-1.9454106E-5;0.3;0;0;44628082;246
0;0;1;53;5.7616644E-4;-0.0014054952;0.3;0;0;44628093;247
0;0;1;56;-0.0023661111;3.217197E-4;0.3;0;0;44628101;248
0;0;1;54;3.7129316E-4;3.2260214E-4;0.3;0;0;44628113;249
0;0;1;59;0.0014340611;-7.104553E-4;0.3;0;0;44628125;250
0;0;1;61;-0.0022282887;6.668166E-4;0.3;0;0;44628132;251
0;0;1;57;-0.0017013362;0.0010329027;0.3;0;0;44628140;252
0;0;1;56;-0.0013676349;-0.0016905018;0.3;0;0;44628152;253
0;0;1;54;1.0650465E-4;0.0016173692;0.3;0;0;44628160;254
0;0;1;58;-2.653104E-4;3.185764E-4;0.3;0;0;44628171;255
0;0;-1;58;-2.653104E-4;3.185764E-4;0.3;0;0;44628175;256
0;0;1;56;-1.0679198E-5;6.583906E-4;0.3;0;0;44628179;257
0;0;1;58;7.700912E-4;0.0037748022;0.3;0;0;44628191;258
0;0;1;55;9.708166E-4;0.0034040448;0.3;0;0;44628199;259
0;0;1;53;1.8042085E-5;0.0016702609;0.3;0;0;44628207;260
0;0;1;60;2.0525057E-9;0.0012439998;0.3;0;0;44628218;261
0;0;1;53;-0.0010804326;-0.0014163584;0.3;0;0;44628226;262
0;0;1;59;-1.8909877E-5;0.0032932444;0.3;0;0;44628238;263
0;0;1;56;-5.7790603E-6;1.7511164E-5;0.3;0;0;44628246;264
0;0;1;59;-0.0033689912;0.00168749;0.3;0;0;44628257;265
0;0;1;58;-0.00263489;-6.297773E-4;0.3;0;0;44628269;266
0;0;1;55;-0.0024665175;-0.0010232212;0.3;0;0;44628277;267
0;0;1;62;-0.0015404127;0.003651083;0.3;0;0;44628289;268
0;0;1;55;-0.00169924;7.1571674E-4;0.3;0;0;44628296;269
0;0;-1;55;-0.00169924;7.1571674E-4;0.3;0;0;44628300;270
0;0;1;57;-0.0045662853;0.0031913677;0.3;0;0;44628304;271
0;0;1;56;-0.0041472646;-5.2154064E-6;0.3;0;0;44628316;272
0;0;1;57;-0.0030294426;-0.0010039343;0.3;0;0;44628324;273
0;0;1;54;-7.1283407E-4;-0.0014259596;0.3;0;0;44628335;274
0;0;1;56;0.0030102716;9.870847E-4;0.3;0;0;44628343;275
0;0;1;55;0.0023005074;3.5196543E-5;0.3;0;0;44628351;276
0;0;1;59;0.0018973798;0.001306243;0.3;0;0;44628363;277
0;0;1;59;-3.5160992E-4;-9.7651675E-4;0.3;0;0;44628371;278
0;0;1;61;4.6735257E-4;0.0028102072;0.3;0;0;44628382;279
0;0;1;53;0.001088288;-0.0010256501;0.3;0;0;44628390;280
0;0;1;54;-0.0023781457;9.87819E-4;0.3;0;0;44628402;281
0;0;1;55;-0.002302322;0.0028083464;0.3;0;0;44628414;282
0;0;-1;55;-0.002302322;0.0028083464;0.3;0;0;44628414;283
0;0;-1;55;-0.002302322;0.0028083464;0.3;0;0;44628417;284
0;0;1;58;0.0021358333;-6.193187E-4;0.3;0;0;44628421;285
0;0;1;56;-1.6673643E-5;-0.0013294232;0.3;0;0;44628433;286
0;0;1;59;3.288115E-4;-0.0022495443;0.3;0;0;44628441;287
0;0;1;56;-0.0010295801;-0.0013328418;0.3;0;0;44628449;288
0;0;1;58;-9.495736E-4;-0.0026383176;0.3;0;0;44628460;289
0;0;1;55;1.0690739E-5;-0.0013498745;0.3;0;0;44628468;290
0;0;1;54;-6.8255235E-4;-2.4598325E-5;0.3;0;0;44628480;291
0;0;1;55;-0.0017427128;6.9428317E-4;0.3;0;0;44628488;292
0;0;1;60;6.187481E-4;-0.0028409106;0.3;0;0;44628500;293
0;0;1;56;0.0018179384;-6.219188E-4;0.3;0;0;44628507;294
0;0;1;56;0.0010356554;0.0043427777;0.3;0;0;44628515;295
0;0;1;59;1.2072194E-5;-3.3271406E-4;0.3;0;0;44628527;296
0;0;1;51;-0.0036780469;-7.29483E-4;0.3;0;0;44628535;297
0;0;-1;51;-0.0036780469;-7.29483E-4;0.3;0;0;44628539;298
0;0;1;55;-7.311893E-4;9.821373E-4;0.3;0;0;44628546;299
0;0;1;57;3.4620363E-4;6.645632E-4;0.3;0;0;44628558;300
0;0;1;55;-3.465708E-4;6.9922925E-4;0.3;0;0;44628566;301
0;0;1;54;-0.0010413367;0.0027890767;0.3;0;0;44628574;302
0;0;1;51;5.8158825E-5;-0.0010132688;0.3;0;0;44628585;303
0;0;1;60;2.4679943E-5;2.9941293E-4;0.3;0;0;44628593;304
0;0;1;58;-0.0023855914;0.0020327496;0.3;0;0;44628605;305
0;0;1;56;-0.0024810415;0.002460654;0.3;0;0;44628613;306
0;0;1;55;-7.123401E-4;-0.002744209;0.3;0;0;44628621;307
0;0;1;58;-0.0019451218;0.003158136;0.3;0;0;44628632;308
0;0;1;61;-0.0010961868;3.9354432E-4;0.3;0;0;44628640;309
0;0;1;61;0.0012909195;-0.0012284282;0.3;0;0;44628652;310
0;0;-1;61;0.0012909195;-0.0012284282;0.3;0;0;44628656;311
0;0;1;54;-0.004833581;-0.0010270091;0.3;0;0;44628660;312
0;0;1;61;-0.004565265;0.0012283185;0.3;0;0;44628671;313
0;0;1;55;-0.0017728243;-6.82355E-4;0.3;0;0;44628679;314
0;0;1;57;0.0010031522;7.1807276E-4;0.3;0;0;44628691;315
0;0;1;57;0.0013212892;-0.0010479377;0.3;0;0;44628699;316
0;0;1;55;-0.0031735827;-6.7670445E-4;0.3;0;0;44628710;317
0;0;1;56;6.206328E-4;-0.001990124;0.3;0;0;44628718;318
0;0;1;60;-0.005966587;0.0033378582;0.3;0;0;44628730;319
0;0;1;60;0.0012006231;-0.0012690141;0.3;0;0;44628738;320
0;0;1;56;-6.6385895E-4;0.0013445285;0.3;0;0;44628750;321
0;0;1;57;0.0022668336;-0.0019375545;0.3;0;0;44628757;322
0;0;1;56;0.0056013046;0.0026657246;0.3;0;0;44628769;323
0;0;1;57;-2.6655282E-4;0.0020455914;0.3;0;0;44628777;324
0;0;-1;57;-2.6655282E-4;0.0020455914;0.3;0;0;44628781;325
0;0;1;59;3.1215948E-4;1.1354405E-5;0.3;0;0;44628789;326
0;0;1;58;9.749409E-4;-0.0041838083;0.3;0;0;44628796;327
0;0;1;55;-0.0023503907;-0.0010452395;0.3;0;0;44628804;328
0;0;1;56;-0.001360431;0.0017374023;0.3;0;0;44628816;329
0;0;1;57;-0.0013043149;6.5802527E-4;0.3;0;0;44628824;330
0;0;1;59;-0.0029001785;-6.350217E-4;0.3;0;0;44628835;331
0;0;1;56;-2.2792263E-5;6.635978E-4;0.3;0;0;44628847;332
0;0;1;54;-4.5312103E-4;3.892922E-4;0.3;0;0;44628855;333
0;0;1;58;-0.0019984024;0.0026049076;0.3;0;0;44628867;334
0;0;1;60;0.0024657622;9.649061E-4;0.3;0;0;44628875;335
0;0;1;58;-4.2934262E-4;-7.2729116E-4;0.3;0;0;44628886;336
0;0;1;55;-0.0028990726;-9.936639E-4;0.3;0;0;44628894;337
0;0;-1;55;-0.0028990726;-9.936639E-4;0.3;0;0;44628898;338
0;0;1;57;-0.004429845;-0.0031637433;0.3;0;0;44628902;339
0;0;1;55;3.7209224E-4;-0.0027275549;0.3;0;0;44628914;340
0;0;1;57;-0.0013155453;0.0030452944;0.3;0;0;44628921;341
0;0;1;61;1.3872201E-4;-2.8877443E-4;0.3;0;0;44628933;342
0;0;1;61;0.0014650149;-7.142709E-5;0.3;0;0;44628941;343
0;0;1;57;-1.0312764E-5;3.339439E-4;0.3;0;0;44628953;344
0;0;1;55;-0.001710953;-6.819271E-4;0.3;0;0;44628960;345
0;0;1;58;3.3415644E-4;0.001083471;0.3;0;0;44628972;346
0;0;1;58;-6.466532E-4;0.0019350881;0.3;0;0;44628984;347
0;0;1;57;6.759476E-4;-1.6154628E-4;0.3;0;0;44628992;348
0;0;1;60;-0.0032066018;0.0018273504;0.3;0;0;44629000;349
0;0;1;58;-9.927034E-4;0.0023516829;0.3;0;0;44629011;350
0;0;1;59;2.7114642E-5;-0.0013037762;0.3;0;0;44629019;351
0;0;-1;59;2.7114642E-5;-0.0013037762;0.3;0;0;44629023;352
0;0;1;51;-5.397374E-6;-4.115853E-4;0.3;0;0;44629031;353
0;0;1;59;-2.4725456E-4;0.0015308023;0.3;0;0;44629039;354
0;0;1;59;-0.0037964745;0.0042072097;0.3;0;0;44629050;355
0;0;1;59;-0.0013051683;-0.0031458216;0.3;0;0;44629058;356
0;0;1;59;-0.0013897092;-7.364522E-4;0.3;0;0;44629070;357
0;0;1;56;-0.0019929088;0.0016744231;0.3;0;0;44629078;358
0;0;1;58;-0.0032304768;-0.0016875924;0.3;0;0;44629089;359
0;0;1;59;9.883548E-4;0.00380882;0.3;0;0;44629097;360
0;0;1;57;-0.0030087337;0.0023917914;0.3;0;0;44629105;361
0;0;1;57;-3.5133545E-4;4.30228E-4;0.3;0;0;44629117;362
0;0;1;60;1.4694675E-4;-0.0018285125;0.3;0;0;44629128;363
0;0;1;57;-9.879785E-4;-0.0013053471;0.3;0;0;44629136;364
0;0;-1;57;-9.879785E-4;-0.0013053471;0.3;0;0;44629140;365
0;0;1;58;-0.0013107937;-0.0032793696;0.3;0;0;44629148;366
0;0;1;55;2.2595981E-4;-0.0014800323;0.3;0;0;44629156;367
0;0;1;58;-3.2836667E-4;-0.0032000605;0.3;0;0;44629164;368
0;0;1;61;-0.0012299361;0.0040421444;0.3;0;0;44629175;369
0;0;1;61;2.7767615E-5;-0.003437216;0.3;0;0;44629183;370
0;0;1;60;-3.7449354E-5;9.0887764E-4;0.3;0;0;44629195;371
0;0;1;61;8.9537515E-4;-0.0022387905;0.3;0;0;44629203;372
0;0;1;63;-0.001582336;0.0020553153;0.3;0;0;44629214;373
0;0;1;58;-0.004647084;6.892132E-4;0.3;0;0;44629226;374
0;0;1;55;-7.3503435E-7;-3.4729327E-4;0.3;0;0;44629234;375
0;0;1;57;-0.0018997162;0.0026385935;0.3;0;0;44629242;376
0;0;1;59;0.00153639;-0.0013037944;0.3;0;0;44629253;377
