idSensor;source;sts;pressure;temp;altitude;timestamp;index
0;0;1;946.38;32.5;572.21875;44634792;1
0;0;1;946.44;32.48;572.0444;44634824;2
0;0;1;946.42;32.46;571.8674;44634859;3
0;0;1;946.42;32.45;571.8674;44634890;4
0;0;1;946.39;32.43;572.0444;44634921;5
0;0;1;946.41;32.42;571.9545;44634957;6
0;0;1;946.4;32.41;572.0444;44634988;7
0;0;1;946.39;32.4;572.1316;44635019;8
0;0;1;946.4;32.39;572.0444;44635050;9
0;0;1;946.37;32.38;572.21875;44635085;10
0;0;1;946.41;32.38;572.0444;44635117;11
0;0;1;946.42;32.37;571.8674;44635148;12
0;0;1;946.37;32.36;572.0444;44635179;13
0;0;1;946.39;32.36;572.1316;44635214;14
0;0;1;946.39;32.36;572.1316;44635246;15
0;0;1;946.35;32.36;572.3086;44635277;16
0;0;1;946.38;32.36;572.21875;44635308;17
0;0;1;946.38;32.35;572.21875;44635339;18
0;0;1;946.4;32.35;572.0444;44635371;19
0;0;1;946.38;32.35;572.21875;44635406;20
0;0;1;946.41;32.35;572.0444;44635437;21
0;0;1;946.38;32.35;572.21875;44635468;22
0;0;1;946.36;32.35;572.3958;44635500;23
0;0;1;946.39;32.35;572.21875;44635535;24
0;0;1;946.38;32.35;572.21875;44635566;25
0;0;1;946.43;32.35;572.0444;44635597;26
0;0;1;946.41;32.35;571.9545;44635632;27
0;0;1;946.39;32.34;572.1316;44635664;28
0;0;1;946.41;32.35;571.9545;44635695;29
0;0;1;946.4;32.35;572.0444;44635730;30
0;0;1;946.37;32.35;572.21875;44635761;31
0;0;1;946.38;32.35;572.21875;44635792;32
0;0;1;946.44;32.35;572.0444;44635824;33
0;0;1;946.39;32.35;572.1316;44635855;34
0;0;1;946.37;32.35;572.3086;44635890;35
0;0;1;946.4;32.35;572.1316;44635921;36
0;0;1;946.4;32.36;572.0444;44635953;37
0;0;1;946.38;32.36;572.21875;44635984;38
0;0;1;946.35;32.36;572.3958;44636019;39
0;0;1;946.36;32.36;572.3958;44636050;40
0;0;1;946.4;32.36;572.21875;44636082;41
0;0;1;946.37;32.36;572.3086;44636113;42
0;0;1;946.36;32.36;572.3958;44636148;43
0;0;1;946.34;32.36;572.5728;44636179;44
0;0;1;946.4;32.37;572.3958;44636210;45
0;0;1;946.36;32.37;572.3958;44636246;46
0;0;1;946.35;32.37;572.483;44636277;47
0;0;1;946.39;32.37;572.3086;44636308;48
0;0;1;946.42;32.38;572.1316;44636339;49
0;0;1;946.39;32.38;572.1316;44636375;50
0;0;1;946.4;32.38;572.0444;44636406;51
0;0;1;946.39;32.38;572.1316;44636441;52
0;0;1;946.38;32.38;572.21875;44636472;53
0;0;1;946.41;32.38;572.0444;44636503;54
0;0;1;946.38;32.38;572.21875;44636535;55
0;0;1;946.34;32.39;572.3958;44636570;56
0;0;1;946.38;32.39;572.21875;44636601;57
0;0;1;946.39;32.39;572.1316;44636632;58
