pwm0;pwm1;pwm2;pwm3;pwm4;pwm5;pwm6;pwm7
0.38270247;0.38607562;0.37359452;0.38238204;0.3790089;0.39148998;0.0;0.0
0.38750672;0.3808605;0.3833698;0.3825866;0.3892328;0.38672352;0.0;0.0
0.38749996;0.3808155;0.3833943;0.3825933;0.38927776;0.38669896;0.0;0.0
0.39246345;0.382901;0.3868537;0.38263023;0.39219266;0.38823998;0.0;0.0
0.39870876;0.3816126;0.39115596;0.3813752;0.39847136;0.388928;0.0;0.0
0.39872667;0.38165113;0.39117685;0.38135567;0.3984312;0.3889055;0.0;0.0
0.39254287;0.38232958;0.39259362;0.38753292;0.3977462;0.38748217;0.0;0.0
0.397876;0.392075;0.3854084;0.3871915;0.3929925;0.3996591;0.0;0.0
0.38215485;0.39445287;0.38061565;0.4029049;0.39060688;0.4044441;0.0;0.0
0.39149156;0.4019865;0.37811413;0.39856884;0.3880739;0.41194627;0.0;0.0
0.39154696;0.40202862;0.3780884;0.39851403;0.38803238;0.41197258;0.0;0.0
0.38311115;0.40018922;0.38371682;0.40694013;0.38986206;0.40633446;0.0;0.0
0.39615136;0.39685592;0.39522502;0.3988936;0.39818904;0.39981994;0.0;0.0
0.40401277;0.38789135;0.39944547;0.39603332;0.41215473;0.4006006;0.0;0.0
0.40396836;0.38772026;0.3994142;0.39608058;0.4123287;0.40063474;0.0;0.0
0.4109097;0.39800313;0.40307298;0.38913703;0.4020436;0.39697376;0.0;0.0
0.41488546;0.40123573;0.40386733;0.39015985;0.40380958;0.40117797;0.0;0.0
0.40341258;0.39594555;0.40008026;0.4066345;0.41410154;0.40996683;0.0;0.0
0.40325296;0.3958108;0.40004358;0.4067961;0.41423824;0.41000548;0.0;0.0
0.40756756;0.41046536;0.40142852;0.40247774;0.39957994;0.40861678;0.0;0.0
0.39962876;0.40884575;0.39285633;0.4154194;0.4062024;0.42219183;0.0;0.0
0.39958695;0.4087298;0.39277905;0.41546568;0.40632284;0.42227358;0.0;0.0
0.4036093;0.41609332;0.40181598;0.416441;0.40395698;0.41823432;0.0;0.0
0.41254634;0.41924116;0.40753475;0.41250485;0.40581003;0.41751644;0.0;0.0
0.42121044;0.41247958;0.41389942;0.40883878;0.41756964;0.4161498;0.0;0.0
0.41569212;0.4087797;0.4131554;0.41435853;0.42127094;0.41689524;0.0;0.0
0.4156456;0.40871796;0.4131308;0.414407;0.42133465;0.41692182;0.0;0.0
0.41885358;0.41119638;0.41394332;0.41620195;0.42385915;0.4211122;0.0;0.0
0.4188422;0.4111493;0.41390404;0.41621566;0.42390856;0.4211538;0.0;0.0
0.41815948;0.4205144;0.41423965;0.42189842;0.4195435;0.42581826;0.0;0.0
0.41972548;0.41848144;0.41799393;0.42033064;0.42157468;0.4220622;0.0;0.0
0.41991138;0.43048364;0.4117787;0.42514122;0.41456896;0.4332739;0.0;0.0
0.4160875;0.42624733;0.4148259;0.4339652;0.4238054;0.43522683;0.0;0.0
0.41605935;0.42622066;0.41483188;0.43399343;0.42383212;0.4352209;0.0;0.0
0.4245663;0.41922212;0.4188326;0.42548797;0.43083215;0.43122166;0.0;0.0
0.4324156;0.42157853;0.42688042;0.422638;0.43347508;0.42817318;0.0;0.0
0.4324217;0.42161816;0.42689663;0.42263076;0.4334343;0.42815584;0.0;0.0
0.4303903;0.4235683;0.42762268;0.4296626;0.43648458;0.4324302;0.0;0.0
0.43254265;0.419677;0.42858598;0.42751268;0.44037834;0.43146935;0.0;0.0
0.43574855;0.4282573;0.42594576;0.4293107;0.43680197;0.4391135;0.0;0.0
0.43260095;0.4283986;0.4285403;0.43246105;0.4366634;0.4365217;0.0;0.0
0.4298174;0.43218675;0.4270608;0.44024608;0.43787673;0.44300267;0.0;0.0
0.4363261;0.43259335;0.42922002;0.43373877;0.4374715;0.44084483;0.0;0.0
0.43636724;0.43260455;0.4292317;0.43369725;0.43745995;0.4408328;0.0;0.0
0.43439737;0.44148088;0.42882782;0.44066605;0.43358254;0.4462356;0.0;0.0
0.44051078;0.43778324;0.43526232;0.43954614;0.44227368;0.4447946;0.0;0.0
0.44717008;0.42880884;0.44233277;0.43288714;0.45124838;0.43772444;0.0;0.0
