index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
1;0;-7.22627E-4;-2.6533724E-4;-7.353645E-5;0.004298597;0.004306131;0.014241099;7.6838763E-4;4.6626534E-5;-7.353645E-5;0.004298597;0.004306131;0.014241099;2.1077642E-5;1.2790124E-6;-2.0171783E-6;-0.0078413235;0.0013362465;2.8502984;7.6980103E-4;0.06060669;0.0
2;0;-6.5887434E-4;-4.451169E-5;-1.5058751E-4;-0.0030652732;-0.0017430854;0.0010727841;6.4391823E-4;-1.4651289E-4;-1.5058751E-4;-0.0030652732;-0.0017430854;0.0010727841;1.2955635E-5;-2.9478394E-6;-5.046999E-6;-0.007853507;0.0013450023;2.8504136;6.603762E-4;-0.22372442;0.0
3;0;-0.0012211567;-5.128562E-5;-2.591993E-4;-0.0037613108;-0.0013758224;0.0038435468;0.001184477;-3.0144374E-4;-2.591993E-4;-0.0037613108;-0.0013758224;0.0038435468;2.3832863E-5;-6.0653497E-6;-1.0262348E-5;-0.007904601;0.0013137329;2.8504148;0.0012222332;-0.24920496;0.0
4;0;-5.9463637E-4;1.7525768E-4;-4.0126918E-4;-0.008389384;-0.0052754115;-0.012792838;5.192469E-4;-3.3865968E-4;-4.0126918E-4;-0.008389384;-0.0052754115;-0.012792838;1.0447248E-5;-6.813833E-6;-1.8335884E-5;-0.007980703;0.0012213477;2.8502789;6.1992556E-4;-0.5779295;0.0
5;0;-0.001035051;-1.3147056E-4;-5.6837325E-4;-0.0034008962;-0.0038306513;-9.7132544E-4;0.0010292034;-1.7133358E-4;-5.6837325E-4;-0.0034008962;-0.0038306513;-9.7132544E-4;2.0707574E-5;-3.4472316E-6;-2.9771554E-5;-0.007922469;0.0012075444;2.8502915;0.0010433671;-0.1649593;0.0
6;0;-4.814737E-4;-1.0540486E-4;0.0020940765;0.003596297;3.9736042E-4;0.0011747963;4.91462E-4;-3.7311947E-5;0.0020940765;0.003596297;3.9736042E-4;0.0011747963;9.888708E-6;-7.507537E-7;0.08550185;-0.007912185;0.0012141656;2.8502965;4.9287634E-4;-0.075774945;0.0
7;0;-9.80912E-4;-1.1375387E-4;0.0018805361;-0.003911149;0.0035423278;0.0018218219;9.722766E-4;-1.7264557E-4;0.0018805361;-0.003911149;0.0035423278;0.0018218219;1.9567067E-5;-3.474492E-6;0.0857114;-0.007903211;0.0012090766;2.8504043;9.874859E-4;-0.17573662;0.0
8;0;-1.490736E-4;5.870479E-5;0.0016351903;0.0021959292;0.0012726501;0.0024380395;1.2594886E-4;-9.902565E-5;0.0016351903;0.0021959292;0.0012726501;0.0024380395;2.5994586E-6;-2.0437906E-6;0.085921235;-0.007825648;0.0012011653;2.8504481;1.6021609E-4;-0.6662923;0.0
9;0;-6.642677E-4;6.648165E-5;0.0014016185;0.0016351291;-0.00864816;0.004727265;6.1723305E-4;-2.5435165E-4;0.0014016185;0.0016351291;-0.00864816;0.004727265;1.2115667E-5;-4.9926684E-6;0.08611622;-0.007843419;0.0012303194;2.8504634;6.675862E-4;-0.39087972;0.0
10;0;-7.923662E-4;-1.0117135E-4;0.0011447911;-0.00878992;0.0022450318;0.005063763;7.8807306E-4;-1.3046345E-4;0.0011447911;-0.00878992;0.0022450318;0.005063763;1.5830023E-5;-2.6206194E-6;0.08631059;-0.007884497;0.0012662112;2.8505378;7.9879904E-4;-0.16405948;0.0
11;0;-0.0011216752;-1.9120525E-5;8.6760696E-4;-0.0022551483;7.2827435E-4;0.010897319;0.0010800435;-3.033594E-4;8.6760696E-4;-0.0022551483;7.2827435E-4;0.010897319;2.1730475E-5;-6.1035917E-6;0.086499706;-0.007951758;0.0011464147;2.8507261;0.0011218381;-0.2738218;0.0
12;0;-4.2872073E-4;-6.4770415E-5;-0.043005586;-4.380471E-4;-0.0019346084;5.30776E-4;4.292857E-4;-6.0913713E-5;-0.043005586;-4.380471E-4;-0.0019346084;5.30776E-4;8.637228E-6;-1.2255839E-6;0.098473296;-0.007935579;0.0011090306;2.8506937;4.3358584E-4;-0.14095452;0.0
13;0;-8.472163E-4;-5.9573587E-5;-0.043372035;0.0079387585;0.0012886652;0.004848154;8.2871894E-4;-1.8587479E-4;-0.043372035;0.0079387585;0.0012886652;0.004848154;1.6677968E-5;-3.74073E-6;0.09779758;-0.007841716;0.0011133382;2.8507512;8.493083E-4;-0.22064018;0.0
14;0;-3.0655542E-4;1.9002796E-4;-0.043777034;-0.004376661;0.0062081907;-0.005971246;2.3918756E-4;-2.6995584E-4;-0.043777034;-0.004376661;0.0062081907;-0.005971246;4.8114966E-6;-5.4304314E-6;0.09711402;-0.007887245;0.0012042852;2.8507464;3.6067553E-4;-0.84575623;0.0
15;0;-5.943206E-4;3.3580366E-4;-0.044182274;0.00516646;-0.004408823;0.0059720287;4.730757E-4;-4.9211836E-4;-0.044182274;0.00516646;-0.004408823;0.0059720287;9.518283E-6;-9.901421E-6;0.096422166;-0.007886329;0.0012420657;2.8507702;6.826281E-4;-0.805125;0.0
16;0;-1.3175706E-4;2.3950185E-4;-0.044638794;0.0018166648;0.0046549384;2.6070676E-4;5.7528094E-5;-2.6722945E-4;-0.044638794;0.0018166648;0.0046549384;2.6070676E-4;1.1574652E-6;-5.3766566E-6;0.095721126;-0.007870847;0.0012606144;2.85069;2.7335153E-4;-1.3587563;0.0
17;0;-8.554414E-4;1.5536696E-4;-0.0450814;0.0036013047;-0.0021764555;-8.7545323E-4;7.7497924E-4;-3.9411418E-4;-0.0450814;0.0036013047;-0.0021764555;-8.7545323E-4;1.5593358E-5;-7.929972E-6;0.095011145;-0.007804642;0.0012426538;2.8507936;8.694359E-4;-0.47046265;0.0
18;0;-5.417286E-4;1.0399684E-4;-0.028245602;0.0015527508;-0.003867081;0.0014584208;4.891844E-4;-2.5491926E-4;-0.028245602;0.0015527508;-0.003867081;0.0014584208;9.842391E-6;-5.1289758E-6;0.123535335;-0.0078381775;0.0012645494;2.8508642;5.5162056E-4;-0.48039323;0.0
19;0;-0.0010392794;1.241867E-5;-0.028689334;-0.005101698;-4.8204674E-4;-0.0044387253;9.921057E-4;-3.0980975E-4;-0.028689334;-0.005101698;-4.8204674E-4;-0.0044387253;1.9989937E-5;-6.242357E-6;0.123212755;-0.00781977;0.0012490187;2.8508615;0.0010393535;-0.30267984;0.0
