index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
1;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.017978951;-0.04974788;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
2;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018101012;-0.050052546;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
3;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018221144;-0.05035281;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018354503;-0.05063303;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
5;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018486125;-0.050905082;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
6;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018610703;-0.05117639;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
7;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01873259;-0.051442202;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01886329;-0.051713243;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.018993612;-0.051981382;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
10;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019115685;-0.05224878;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
11;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019235669;-0.052508615;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
12;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019357752;-0.052755464;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
13;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019476859;-0.052997556;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
14;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019577809;-0.05322851;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
15;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01967882;-0.0534566;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
16;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019781262;-0.05368604;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
17;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.01988256;-0.053916235;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
18;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.019982753;-0.054150354;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
19;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.02008194;-0.054380298;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
20;3;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.020180233;-0.0546052;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
