idSensor;source;status;quality;flowCompX;flowCompY;groundDistance;flowX;flowY;timestamp;index
0;0;1;6;0.0;0.0;0.3;0;0;25226679;181
0;0;1;2;0.0;0.0;0.3;0;0;25226691;182
0;0;1;2;0.0;0.0;0.3;0;0;25226699;183
0;0;1;1;0.0;0.0;0.3;0;0;25226710;184
0;0;1;6;0.0;0.0;0.3;0;0;25226722;185
0;0;1;3;0.0;0.0;0.3;0;0;25226730;186
0;0;1;6;0.0;0.0;0.3;0;0;25226742;187
0;0;1;2;0.0;0.0;0.3;0;0;25226753;188
0;0;1;4;0.0;0.0;0.3;0;0;25226761;189
0;0;1;1;0.0;0.0;0.3;0;0;25226773;190
0;0;1;2;0.0;0.0;0.3;0;0;25226785;191
0;0;1;0;0.0;0.0;0.3;0;0;25226792;192
0;0;1;4;0.0;0.0;0.3;0;0;25226804;193
0;0;1;2;0.0;0.0;0.3;0;0;25226816;194
0;0;1;3;0.0;0.0;0.3;0;0;25226824;195
0;0;1;1;0.0;0.0;0.3;0;0;25226835;196
0;0;1;3;0.0;0.0;0.3;0;0;25226847;197
0;0;1;1;0.0;0.0;0.3;0;0;25226855;198
0;0;1;2;0.0;0.0;0.3;0;0;25226867;199
0;0;1;4;0.0;0.0;0.3;0;0;25226878;200
0;0;1;3;0.0;0.0;0.3;0;0;25226886;201
0;0;1;2;0.0;0.0;0.3;0;0;25226898;202
0;0;1;2;0.0;0.0;0.3;0;0;25226910;203
0;0;1;3;0.0;0.0;0.3;0;0;25226917;204
0;0;1;3;0.0;0.0;0.3;0;0;25226929;205
0;0;1;2;0.0;0.0;0.3;0;0;25226941;206
0;0;1;6;0.0;0.0;0.3;0;0;25226949;207
0;0;1;1;0.0;0.0;0.3;0;0;25226960;208
0;0;1;2;0.0;0.0;0.3;0;0;25226972;209
0;0;1;1;0.0;0.0;0.3;0;0;25226980;210
0;0;1;10;0.0;0.0;0.3;0;0;25226992;211
0;0;1;4;0.0;0.0;0.3;0;0;25227003;212
0;0;1;4;0.0;0.0;0.3;0;0;25227011;213
0;0;1;0;0.0;0.0;0.3;0;0;25227023;214
0;0;1;6;0.0;0.0;0.3;0;0;25227035;215
0;0;1;5;0.0;0.0;0.3;0;0;25227042;216
0;0;1;2;0.0;0.0;0.3;0;0;25227054;217
0;0;1;4;-0.034615386;-0.006923077;0.3;1;0;25227066;218
0;0;1;5;0.0;0.0;0.3;0;0;25227074;219
0;0;1;5;0.0;0.0;0.3;0;0;25227085;220
0;0;1;1;0.0;0.0;0.3;0;0;25227097;221
0;0;1;2;0.0;0.0;0.3;0;0;25227105;222
0;0;1;1;0.0;0.0;0.3;0;0;25227117;223
0;0;1;3;0.0;0.0;0.3;0;0;25227128;224
0;0;1;4;0.0;0.0;0.3;0;0;25227136;225
0;0;1;2;0.0;0.0;0.3;0;0;25227148;226
0;0;1;2;0.0;0.0;0.3;0;0;25227160;227
0;0;1;3;0.0;0.0;0.3;0;0;25227167;228
0;0;1;2;0.0;0.0;0.3;0;0;25227179;229
0;0;1;6;0.0;0.0;0.3;0;0;25227191;230
0;0;1;3;0.0;0.0;0.3;0;0;25227203;231
0;0;1;2;0.0;0.0;0.3;0;0;25227210;232
0;0;1;2;0.0;0.0;0.3;0;0;25227222;233
0;0;1;5;0.0;0.0;0.3;0;0;25227234;234
0;0;1;4;0.0;0.0;0.3;0;0;25227242;235
0;0;1;4;0.0;0.0;0.3;0;0;25227253;236
0;0;1;6;0.0;0.0;0.3;0;0;25227265;237
0;0;1;3;0.0;0.0;0.3;0;0;25227273;238
0;0;1;5;0.0;0.0;0.3;0;0;25227285;239
0;0;1;5;0.0;0.0;0.3;0;0;25227296;240
0;0;1;4;0.0;0.0;0.3;0;0;25227304;241
0;0;1;0;0.0;0.0;0.3;0;0;25227316;242
0;0;1;4;0.0;0.0;0.3;0;0;25227328;243
0;0;1;4;0.0;0.0;0.3;0;0;25227335;244
0;0;1;4;0.0;0.0;0.3;0;0;25227347;245
0;0;1;2;0.0;0.0;0.3;0;0;25227359;246
0;0;1;1;0.0;0.0;0.3;0;0;25227367;247
0;0;1;0;0.0;0.0;0.3;0;0;25227378;248
0;0;1;5;0.0;0.0;0.3;0;0;25227390;249
0;0;1;5;0.0;0.0;0.3;0;0;25227398;250
0;0;1;4;0.0;0.0;0.3;0;0;25227410;251
0;0;1;2;0.0;0.0;0.3;0;0;25227421;252
0;0;1;5;0.0;0.0;0.3;0;0;25227429;253
0;0;1;2;0.0;0.0;0.3;0;0;25227441;254
0;0;1;3;0.0;0.0;0.3;0;0;25227453;255
0;0;1;1;0.0;0.0;0.3;0;0;25227460;256
0;0;1;2;0.0;0.0;0.3;0;0;25227472;257
0;0;1;2;0.0;0.0;0.3;0;0;25227484;258
0;0;1;3;0.0;0.0;0.3;0;0;25227492;259
0;0;1;3;0.0;0.0;0.3;0;0;25227503;260
0;0;1;5;0.0;0.0;0.3;0;0;25227515;261
0;0;1;1;0.0;0.0;0.3;0;0;25227523;262
0;0;1;4;0.0;0.0;0.3;0;0;25227535;263
0;0;-1;4;0.0;0.0;0.3;0;0;25227539;264
0;0;1;4;0.0;0.0;0.3;0;0;25227546;265
0;0;1;5;0.0;0.0;0.3;0;0;25227554;266
0;0;1;9;0.0;0.0;0.3;0;0;25227566;267
0;0;1;2;0.0;0.0;0.3;0;0;25227578;268
0;0;1;0;0.0;0.0;0.3;0;0;25227585;269
0;0;1;2;0.0;0.0;0.3;0;0;25227597;270
0;0;1;11;0.07568181;0.010227273;0.3;-2;0;25227609;271
0;0;1;6;0.0;0.0;0.3;0;0;25227617;272
0;0;1;2;0.0;0.0;0.3;0;0;25227628;273
0;0;1;6;0.0;0.0;0.3;0;0;25227640;274
0;0;1;2;0.0;0.0;0.3;0;0;25227648;275
0;0;1;2;0.0;0.0;0.3;0;0;25227660;276
0;0;1;7;0.0;0.0;0.3;0;0;25227671;277
0;0;1;3;0.0;0.0;0.3;0;0;25227679;278
0;0;1;0;-0.0068181823;-0.16363637;0.3;0;2;25227691;279
0;0;1;6;0.0;0.0;0.3;0;0;25227703;280
0;0;1;5;0.0;0.0;0.3;0;0;25227710;281
0;0;1;7;0.0;0.0;0.3;0;0;25227722;282
0;0;1;5;0.0;0.0;0.3;0;0;25227734;283
0;0;1;9;0.0;0.0;0.3;0;0;25227746;284
0;0;1;2;0.0;0.0;0.3;0;0;25227753;285
0;0;1;3;0.0;0.0;0.3;0;0;25227765;286
0;0;1;5;0.0;0.0;0.3;0;0;25227773;287
0;0;1;5;0.0;0.0;0.3;0;0;25227785;288
0;0;1;2;-0.024545457;-0.069545455;0.3;0;2;25227796;289
0;0;1;2;0.0;0.0;0.3;0;0;25227804;290
0;0;1;9;0.0;0.0;0.3;0;0;25227816;291
0;0;1;11;-0.0040909094;0.028636364;0.3;0;0;25227828;292
0;0;1;2;-0.08894628;-0.011466944;0.3;2;0;25227835;293
0;0;1;3;0.0;0.0;0.3;0;0;25227847;294
0;0;1;3;0.0;0.0;0.3;0;0;25227859;295
0;0;1;6;0.0;0.0;0.3;0;0;25227871;296
0;0;1;3;0.0;0.0;0.3;0;0;25227878;297
0;0;1;9;0.0;0.0;0.3;0;0;25227890;298
0;0;1;4;0.0;0.0;0.3;0;0;25227902;299
0;0;1;2;0.0;0.0;0.3;0;0;25227910;300
0;0;1;2;0.0;0.0;0.3;0;0;25227921;301
0;0;1;2;0.0;0.0;0.3;0;0;25227933;302
0;0;1;4;0.0;0.0;0.3;0;0;25227941;303
0;0;1;4;0.0;0.0;0.3;0;0;25227953;304
0;0;1;6;0.0;0.0;0.3;0;0;25227964;305
0;0;1;2;0.0;0.0;0.3;0;0;25227972;306
0;0;1;8;0.0;0.0;0.3;0;0;25227984;307
0;0;1;6;0.0;0.0;0.3;0;0;25227996;308
0;0;1;4;0.0;0.0;0.3;0;0;25228003;309
0;0;1;8;0.0;0.0;0.3;0;0;25228015;310
0;0;1;3;0.0;0.0;0.3;0;0;25228027;311
0;0;1;6;0.0;0.0;0.3;0;0;25228035;312
0;0;1;5;0.0;0.0;0.3;0;0;25228046;313
0;0;1;2;0.0;0.0;0.3;0;0;25228058;314
0;0;1;4;0.0;0.0;0.3;0;0;25228066;315
0;0;1;1;0.0;0.0;0.3;0;0;25228078;316
0;0;1;4;0.0;0.0;0.3;0;0;25228089;317
0;0;1;2;0.0;0.0;0.3;0;0;25228097;318
0;0;1;3;0.0;0.0;0.3;0;0;25228109;319
0;0;1;3;0.0;0.0;0.3;0;0;25228121;320
0;0;1;7;0.0;0.0;0.3;0;0;25228128;321
0;0;1;0;0.0;0.0;0.3;0;0;25228140;322
0;0;1;5;0.0;0.0;0.3;0;0;25228152;323
0;0;1;3;0.0;0.0;0.3;0;0;25228160;324
0;0;1;2;0.0;0.0;0.3;0;0;25228171;325
0;0;1;7;0.0;0.0;0.3;0;0;25228183;326
0;0;1;3;0.0;0.0;0.3;0;0;25228191;327
0;0;1;8;0.0;0.0;0.3;0;0;25228203;328
0;0;1;6;0.0;0.0;0.3;0;0;25228214;329
0;0;1;10;0.0;0.0;0.3;0;0;25228226;330
0;0;1;1;0.0;0.0;0.3;0;0;25228234;331
0;0;1;7;0.0;0.0;0.3;0;0;25228246;332
