idSensor;source;sts;pressure;temp;altitude;timestamp;index
0;0;1;950.9;25.59;532.52655;25233777;1
0;0;1;950.92;25.57;532.3521;25233808;2
0;0;1;950.86;25.55;532.52655;25233839;3
0;0;1;950.9;25.53;532.52655;25233875;4
0;0;1;950.93;25.51;532.3521;25233906;5
0;0;1;950.93;25.5;532.26227;25233937;6
0;0;1;950.84;25.49;532.43933;25233968;7
0;0;1;950.89;25.47;532.6137;25234003;8
0;0;1;950.87;25.47;532.7881;25234035;9
0;0;1;950.86;25.46;532.8779;25234066;10
0;0;1;950.92;25.46;532.7009;25234101;11
0;0;1;950.86;25.45;532.8779;25234132;12
0;0;1;950.83;25.45;533.0523;25234164;13
0;0;1;950.88;25.44;532.8779;25234195;14
0;0;1;950.9;25.44;532.7009;25234226;15
0;0;1;950.92;25.44;532.52655;25234257;16
0;0;1;950.91;25.44;532.43933;25234289;17
0;0;1;950.87;25.43;532.6137;25234324;18
0;0;1;950.85;25.43;532.7881;25234355;19
0;0;1;950.87;25.43;532.7881;25234386;20
0;0;1;950.84;25.42;532.96515;25234417;21
0;0;1;950.88;25.43;532.7881;25234449;22
0;0;1;950.89;25.43;532.6137;25234484;23
0;0;1;950.86;25.43;532.7881;25234515;24
0;0;1;950.9;25.43;532.6137;25234546;25
0;0;1;950.88;25.43;532.7009;25234578;26
0;0;1;950.93;25.43;532.52655;25234609;27
0;0;1;950.87;25.43;532.7009;25234644;28
0;0;1;950.84;25.43;532.8779;25234675;29
0;0;1;950.89;25.43;532.7009;25234707;30
0;0;1;950.85;25.43;532.8779;25234738;31
0;0;1;950.86;25.43;532.8779;25234769;32
0;0;1;950.9;25.43;532.7009;25234804;33
0;0;1;950.89;25.43;532.6137;25234835;34
0;0;1;950.88;25.43;532.7009;25234867;35
0;0;1;950.9;25.43;532.52655;25234898;36
0;0;1;950.93;25.44;532.3521;25234929;37
0;0;1;950.88;25.44;532.52655;25234964;38
0;0;1;950.9;25.44;532.52655;25234996;39
0;0;1;950.83;25.44;532.7009;25235027;40
0;0;1;950.87;25.44;532.7881;25235058;41
0;0;1;950.9;25.44;532.6137;25235093;42
0;0;1;950.85;25.44;532.7881;25235125;43
0;0;1;950.84;25.44;532.96515;25235156;44
0;0;1;950.88;25.45;532.7881;25235187;45
0;0;1;950.87;25.45;532.7881;25235218;46
0;0;1;950.87;25.45;532.7881;25235250;47
0;0;1;950.9;25.44;532.6137;25235285;48
0;0;1;950.88;25.45;532.7009;25235316;49
0;0;1;950.88;25.45;532.7009;25235347;50
0;0;1;950.81;25.45;532.8779;25235378;51
0;0;1;950.88;25.45;532.7009;25235414;52
0;0;1;950.89;25.45;532.6137;25235445;53
0;0;1;950.86;25.45;532.7881;25235476;54
