index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
2052;4;-0.97361946;0.9379039;0.07117157;-0.18719286;-0.20712122;0.0025236325;-1.1209693;0.75566286;0.07117157;-0.18719286;-0.20712122;0.0025236325;7.594824;5.4399753;7.9127693;-0.070619054;0.041095007;0.17357413;1.358233;2.5292494;0.0
2053;4;-0.98890054;0.92395914;0.072838664;-0.19609582;-0.2558795;0.025921518;-1.1342996;0.73823375;0.072838664;-0.19609582;-0.2558795;0.025921518;7.594824;5.4399753;7.916853;-0.07336509;0.035760496;0.17450434;1.3539152;2.54707;0.0
2054;4;-1.0089391;0.90761817;0.081093416;-0.16532548;-0.2690023;-0.011400004;-1.1515045;0.7181686;0.081093416;-0.16532548;-0.2690023;-0.011400004;7.594824;5.4580483;7.9209895;-0.07639253;0.030220093;0.1749328;1.3558229;2.563399;0.0
2055;4;-1.0269006;0.8908372;0.08259061;-0.20253052;-0.2936571;-0.005942542;-1.1666859;0.69782513;0.08259061;-0.20253052;-0.2936571;-0.005942542;7.2150826;5.4761214;7.9253035;-0.080308005;0.024584496;0.1755265;1.399674;2.6006453;0.0
2056;4;-1.0472175;0.8722699;0.08878873;-0.21637584;-0.2223811;0.012824596;-1.1838559;0.6752811;0.08878873;-0.21637584;-0.2223811;0.012824596;7.2150826;5.4761214;7.9296513;-0.08474142;0.01990174;0.17612985;1.3810724;2.6117194;0.0
2057;4;-1.0682161;0.85642016;0.09316704;-0.15776779;-0.1977945;-0.0024952944;-1.2020409;0.6554682;0.09316704;-0.15776779;-0.1977945;-0.0024952944;7.2150826;5.4941945;7.9341383;-0.08813774;0.016009437;0.17656994;1.3749202;2.6271617;0.0
2059;4;-1.0328356;0.8778745;0.061932515;-0.12820938;-0.025424488;-0.0054928153;-1.1713232;0.68221307;0.061932515;-0.12820938;-0.025424488;-0.0054928153;7.594824;5.6749244;7.892329;-0.092262216;0.011000193;0.17707425;1.3467021;2.631142;0.0
2061;4;-1.0719495;0.8484726;0.069726855;0.025865586;-0.0011625318;-0.016955571;-1.2045257;0.64660597;0.069726855;0.025865586;-0.0011625318;-0.016955571;7.2150826;5.6929975;7.9000998;-0.09389316;0.009805716;0.17688747;1.3964119;2.6404657;0.0
2062;4;-1.0914693;0.8361593;0.0709231;0.031998713;0.040452465;-0.02380012;-1.2213129;0.6315555;0.0709231;0.031998713;0.040452465;-0.02380012;7.2150826;5.71107;7.9041233;-0.093162976;0.010237464;0.1764736;1.3861976;2.653261;0.0
2063;4;-1.1075585;0.81903946;0.07275759;0.04663835;0.053422183;-0.012375576;-1.2339298;0.61231416;0.07275759;0.04663835;0.053422183;-0.012375576;7.2150826;5.747216;7.908157;-0.09202424;0.010373847;0.17611933;1.386461;2.6642454;0.0
2065;4;-1.1444914;0.78734547;0.09200537;0.1278645;0.04426572;-0.025352687;-1.264129;0.5759783;0.09200537;0.1278645;0.04426572;-0.025352687;7.2150826;5.7652893;7.8962083;-0.08886618;0.013230052;0.17506047;1.3900292;2.6983285;0.0
2066;4;-1.1571673;0.7745471;0.09683082;0.12004697;0.0055840053;-0.026867053;-1.2740024;0.56202936;0.09683082;0.12004697;0.0055840053;-0.026867053;7.2150826;5.7652893;7.9006605;-0.08637287;0.013523179;0.17438427;1.3910285;2.714247;0.0
2067;4;-1.1606977;0.763837;0.10085848;0.17674659;-0.15843308;-0.0058315294;-1.2756131;0.5508878;0.10085848;0.17674659;-0.15843308;-0.0058315294;7.2150826;5.7833624;7.905194;-0.08313746;0.010688016;0.17436963;1.3936616;2.724738;0.0
2068;4;-1.1645999;0.75324726;0.10718119;0.24760896;-0.2932889;-0.03972514;-1.2775115;0.54003596;0.10718119;0.24760896;-0.2932889;-0.03972514;7.2150826;5.8014355;7.9098167;-0.07812546;0.005556866;0.17417064;1.3907137;2.7321184;0.0
2069;4;-1.1603382;0.74469703;0.10604105;0.31585693;-0.45870852;-0.029718867;-1.2718312;0.5323568;0.10604105;0.31585693;-0.45870852;-0.029718867;7.2150826;5.8014355;7.914568;-0.071895406;-0.0029818346;0.17416815;1.3868397;2.7407074;0.0
2070;4;-1.1600975;0.7347323;0.10602992;0.29430723;-0.50928456;-0.005781533;-1.2700472;0.5221473;0.10602992;0.29430723;-0.50928456;-0.005781533;7.2150826;5.8195086;7.908131;-0.06596658;-0.013197509;0.17451236;1.378985;2.7434828;0.0
2071;4;-1.1591135;0.7247844;0.10468972;0.28964967;-0.6066024;-0.04846943;-1.2674046;0.5123887;0.10468972;0.28964967;-0.6066024;-0.04846943;7.2150826;5.8195086;7.912813;-0.059793644;-0.025378777;0.17461707;1.3727927;2.7507453;0.0
2072;4;-1.1578704;0.7110337;0.10753783;0.29821008;-0.7210874;-0.0388652;-1.2637177;0.49924985;0.10753783;0.29821008;-0.7210874;-0.0388652;7.2150826;5.837581;7.9174633;-0.053652305;-0.0394805;0.17446925;1.3669193;2.7557092;0.0
2073;4;-1.1622388;0.7004675;0.106031045;0.287015;-0.6782519;-0.03858217;-1.2661935;0.48806536;0.106031045;0.287015;-0.6782519;-0.03858217;7.2150826;5.837581;7.922177;-0.047549345;-0.052837685;0.17448539;1.3585407;2.7648468;0.0
2075;4;-1.0593262;0.74276984;0.059004806;0.13793334;-0.569266;-0.047954973;-1.1716776;0.54868066;0.059004806;0.13793334;-0.569266;-0.047954973;7.2150826;6.0906034;7.93049;-0.03886182;-0.0774981;0.17355573;1.3077284;2.6850471;0.0
2076;4;-1.0659627;0.7275003;0.06598103;0.056305304;-0.4288165;-0.063112594;-1.1751511;0.533435;0.06598103;0.056305304;-0.4288165;-0.063112594;7.2150826;6.0906034;7.8841558;-0.03716205;-0.08653873;0.17275555;1.2981701;2.6973982;0.0
2077;4;-1.0727571;0.70840794;0.075262584;-0.011846489;-0.2641772;-0.056390516;-1.1780219;0.51469797;0.075262584;-0.011846489;-0.2641772;-0.056390516;7.2150826;6.1086764;7.8879514;-0.036973484;-0.09231716;0.17170393;1.2931458;2.711475;0.0
2078;4;-1.0806162;0.69391847;0.08914767;-0.091791935;-0.0938231;-0.0647457;-1.1827737;0.5003007;0.08914767;-0.091791935;-0.0938231;-0.0647457;7.2150826;6.1086764;7.891955;-0.038277034;-0.09490507;0.17067105;1.2866423;2.7280858;0.0
