idSensor;source;status;quality;flowCompX;flowCompY;groundDistance;flowX;flowY;timestamp;index
0;0;1;59;-6.3509347E-6;0.0013577568;0.315;0;0;36354621;182
0;0;1;59;-7.1535504E-4;-2.5602826E-4;0.315;0;0;36354632;183
0;0;1;56;-0.0042207967;-0.0024855311;0.315;0;0;36354644;184
0;0;1;62;-0.0055622295;-0.002360411;0.315;0;0;36354656;185
0;0;1;59;-0.0010191129;3.3875147E-4;0.315;0;0;36354664;186
0;0;1;60;0.0035184016;6.048985E-4;0.315;0;0;36354671;187
0;0;1;56;-6.3057686E-4;-0.0017531316;0.315;0;0;36354683;188
0;0;1;58;0.0012087373;9.203197E-4;0.315;0;0;36354691;189
0;0;1;61;-0.0019527224;-0.0026714883;0.313;0;0;36354703;190
0;0;1;60;-0.0010355136;-1.1274181E-5;0.313;0;0;36354710;191
0;0;1;59;-6.539117E-4;0.0017127906;0.313;0;0;36354722;192
0;0;1;60;-0.0013191031;-4.3753843E-4;0.313;0;0;36354730;193
0;0;1;57;9.869883E-4;-0.001939886;0.313;0;0;36354742;194
0;0;1;58;-0.001695018;3.543954E-4;0.313;0;0;36354750;195
0;0;1;60;-5.3686195E-4;-9.920904E-4;0.313;0;0;36354761;196
0;0;1;58;-0.003075385;9.970295E-4;0.313;0;0;36354769;197
0;0;1;61;0.0029888067;0.0020703922;0.313;0;0;36354781;198
0;0;1;60;-2.64085E-4;3.1621198E-4;0.313;0;0;36354792;199
0;0;1;58;7.661573E-4;-5.329469E-4;0.313;0;0;36354804;200
0;0;1;55;-6.9983676E-4;-0.0028667413;0.313;0;0;36354812;201
0;0;1;59;-2.6787445E-4;-3.1808793E-4;0.313;0;0;36354824;202
0;0;1;59;-6.194452E-4;-0.0029820679;0.313;0;0;36354832;203
0;0;1;58;-0.003742618;-0.0047330353;0.313;0;0;36354843;204
0;0;1;61;-0.0050623887;-0.0017835017;0.313;0;0;36354851;205
0;0;1;57;0.0013690821;0.0017607212;0.313;0;0;36354859;206
0;0;1;59;-0.0029637374;-0.0032901794;0.313;0;0;36354871;207
0;0;1;59;-0.0010416831;-0.0040503927;0.313;0;0;36354882;208
0;0;1;56;3.3792527E-4;3.3704456E-4;0.313;0;0;36354890;209
0;0;1;58;-0.0024112526;-0.0014228226;0.308;0;0;36354898;210
0;0;1;59;0.009377037;0.0058083804;0.308;0;0;36354910;211
0;0;1;60;7.298511E-4;3.931485E-5;0.308;0;0;36354917;212
0;0;1;58;-0.002660572;9.924371E-4;0.308;0;0;36354929;213
0;0;1;57;-3.621676E-4;3.3299086E-4;0.308;0;0;36354941;214
0;0;1;60;0.0065039354;-3.589897E-4;0.308;0;0;36354953;215
0;0;1;59;0.0051659793;-2.8799087E-4;0.308;0;0;36354960;216
0;0;1;60;-0.008458153;-0.0010549576;0.308;0;0;36354972;217
0;0;1;59;-0.0013485752;7.0524093E-4;0.308;0;0;36354980;218
0;0;1;56;0.0022680005;-3.5506935E-4;0.308;0;0;36354988;219
0;0;1;55;3.3973678E-4;-0.0025469058;0.318;0;0;36355000;220
0;0;1;55;-0.006185036;0.0018419155;0.318;0;0;36355007;221
0;0;1;56;-0.0039332155;-0.0010457266;0.318;0;0;36355019;222
0;0;1;59;0.0048607285;-3.3555157E-4;0.318;0;0;36355027;223
