idSensor;source;status;sig;fix;PDOP;HDOP;VDOP;satsInUse;satsInView;latitude;longitude;altitude;trueBearing;declination;groundspeed;groundSpeedX;groundSpeedY;groundSpeedZ;initLatitude;initLongitude;initAltitude;x;y;z;timestamp;index
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355105;53
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355136;54
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355136;54
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355167;55
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355167;55
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355195;56
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355195;56
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355226;57
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355226;57
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355257;58
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355257;58
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355289;59
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355289;59
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355316;60
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355316;60
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355347;61
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355347;61
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355378;62
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355378;62
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355410;63
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355410;63
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355437;64
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355437;64
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355468;65
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355468;65
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355500;66
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355500;66
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355531;67
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355531;67
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355562;68
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355562;68
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355589;69
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355589;69
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355621;70
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355621;70
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355652;71
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355652;71
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355683;72
1;3;-1;0;1;0.0;0.0;0.0;0;0;-2.3316544E-12;-9.666775E-14;-2.090165E-6;-3.1000583;0.0;2.6041473E-5;-2.6019014E-5;-1.0813021E-6;2.0929883E-4;0.0;0.0;0.0;0.0;0.0;0.0;36355683;72
0;2;-1;0;1;0.0;0.0;0.0;0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36355710;73
