idSensor;source;status;quality;flowCompX;flowCompY;groundDistance;flowX;flowY;timestamp;index
0;0;1;58;9.4376237E-4;-0.0018617032;0.3;0;0;37704007;158
0;0;1;60;6.5229886E-4;-6.528306E-4;0.3;0;0;37704019;159
0;0;1;61;3.2283852E-4;-9.286982E-8;0.3;0;0;37704027;160
0;0;1;59;3.288448E-4;-2.584671E-11;0.3;0;0;37704039;161
0;0;1;63;-8.362214E-4;-0.002606731;0.3;0;0;37704046;162
0;0;1;61;-0.003108387;-3.419098E-7;0.3;0;0;37704058;163
0;0;1;62;5.9015135E-4;-6.048385E-4;0.3;0;0;37704070;164
0;0;1;60;2.1138502E-4;-3.23891E-4;0.3;0;0;37704082;165
0;0;1;60;0.0012711083;-6.2509265E-4;0.3;0;0;37704089;166
0;0;1;60;-2.9208377E-4;-3.1762433E-4;0.3;0;0;37704101;167
0;0;1;59;0.002849079;-0.0012815219;0.3;0;0;37704109;168
0;0;1;58;-6.19425E-4;-2.1559184E-5;0.3;0;0;37704121;169
0;0;1;60;-3.0746954E-4;-3.1250616E-4;0.3;0;0;37704128;170
0;0;1;60;-0.0025416652;-1.0503475E-5;0.3;0;0;37704140;171
0;0;1;58;-3.183325E-4;6.465502E-4;0.3;0;0;37704148;172
0;0;1;58;-0.0018761483;5.3909757E-6;0.3;0;0;37704160;173
0;0;1;60;-0.002521902;3.0711298E-9;0.3;0;0;37704167;174
0;0;1;59;-9.537434E-4;4.301905E-13;0.3;0;0;37704179;175
0;0;1;59;-3.3079926E-4;-6.355934E-4;0.3;0;0;37704187;176
0;0;1;62;-3.1292904E-4;-2.1007185E-5;0.3;0;0;37704199;177
0;0;1;61;-3.2795302E-4;-2.8927933E-9;0.3;0;0;37704210;178
0;0;1;58;1.0410734E-4;-2.1372136E-4;0.3;0;0;37704222;179
0;0;1;60;-1.545425E-5;-6.2005536E-4;0.3;0;0;37704230;180
0;0;1;59;-0.0012816945;-8.685465E-8;0.3;0;0;37704242;181
0;0;1;57;-3.340627E-4;-3.289475E-4;0.3;0;0;37704250;182
0;0;1;59;-3.0712315E-4;-1.1057838E-5;0.3;0;0;37704261;183
0;0;1;60;0.0018747388;-0.0012552119;0.3;0;0;37704269;184
0;0;1;58;0.0019506098;-0.0019505217;0.3;0;0;37704281;185
0;0;1;59;4.62471E-4;-1.9674197E-5;0.3;0;0;37704289;186
0;0;1;59;-6.4626697E-4;-9.5288275E-9;0.3;0;0;37704300;187
0;0;1;60;6.1440544E-4;-9.375003E-4;0.3;0;0;37704312;188
