index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
1806;0;-0.13902174;-0.003932125;-0.010174111;0.0020648213;-0.0048826826;0.0058698556;-0.1390722;0.0011970925;-0.010174111;0.0020648213;-0.0048826826;0.0058698556;0.0;0.0;-0.01567869;-2.111951E-4;0.004047474;-0.036884196;0.13827181;3.1333997;0.0
1808;0;-0.14056227;-0.0038180288;-0.0105718365;0.0023355223;-0.0029087206;0.0019386939;-0.14060731;0.0013822217;-0.0105718365;0.0023355223;-0.0029087206;0.0019386939;0.0;0.0;-0.014916348;-1.8417955E-4;0.004102405;-0.03698592;0.13980603;3.1329422;0.0
1810;0;-0.13253766;-0.0039484673;-0.009026891;-0.0076195756;0.0016647548;-0.002145384;-0.13259305;9.4985246E-4;-0.009026891;-0.0076195756;0.0016647548;-0.002145384;0.0;0.0;-0.014161813;-2.2879556E-4;0.0040936475;-0.036946025;0.13155848;3.1330228;0.0
1811;0;-0.13324238;-0.0040799114;-0.009128941;-0.012094484;0.0028646602;0.004321383;-0.13330214;8.4899436E-4;-0.009128941;-0.012094484;0.0028646602;0.004321383;0.0;0.0;-0.013756335;-3.901673E-4;0.004098865;-0.036979515;0.132665;3.1344986;0.0
1812;0;-0.13402449;-0.0042528864;-0.009104508;0.006413413;0.0049302354;-0.0065684426;-0.13408998;7.2491687E-4;-0.009104508;0.006413413;0.0049302354;-0.0065684426;0.0;0.0;-0.010559943;-3.1933785E-4;0.0042238208;-0.037127662;0.1333451;3.1353233;0.0
1814;0;-0.13558762;-0.0046205134;-0.008247532;1.6352325E-4;-0.0029660873;8.891155E-4;-0.13566574;4.015069E-4;-0.008247532;1.6352325E-4;-0.0029660873;8.891155E-4;0.0;0.0;-0.009739647;-3.5987282E-4;0.0042583444;-0.03702403;0.13501117;3.137115;0.0
1815;0;-0.13632615;-0.0046124444;-0.008278644;-0.007621847;0.007130335;-3.79299E-4;-0.13640341;4.4897583E-4;-0.008278644;-0.007621847;0.007130335;-3.79299E-4;0.0;0.0;-0.009312712;-4.710483E-4;0.0043621366;-0.03711251;0.13567618;3.138625;0.0
1816;0;-0.13685569;-0.00480047;-0.00861389;-0.0034887127;-0.004627246;0.009217676;-0.13693957;2.7710487E-4;-0.00861389;-0.0034887127;-0.004627246;0.009217676;0.0;0.0;-0.008883322;-4.534793E-4;0.0043438245;-0.037086055;0.13640423;3.138427;0.0
1818;0;-0.13866565;-0.0048246984;-0.008902558;0.0046267356;0.0059447065;-0.011520898;-0.13874914;3.4155484E-4;-0.008902558;0.0046267356;0.0059447065;-0.011520898;0.0;0.0;0.017763391;-3.4175228E-4;0.004368171;-0.03724139;0.13799356;3.1400871;0.0
1820;0;-0.14049004;-0.00498401;-0.008066608;-0.00404392;0.0059627504;5.5470143E-4;-0.14057818;2.5704878E-4;-0.008066608;-0.00404392;0.0059627504;5.5470143E-4;0.0;0.0;0.018707415;-3.9678594E-4;0.0045919316;-0.037289534;0.13967997;3.1393492;0.0
1821;0;-0.14123705;-0.0051381593;-0.008492455;0.0045693615;0.003989898;-0.007335428;-0.1413304;1.412446E-4;-0.008492455;0.0045693615;0.003989898;-0.007335428;0.0;0.0;0.01919498;-4.6070025E-4;0.0046332576;-0.03736304;0.14060025;3.139883;0.0
