idSensor;source;sts;pressure;temp;altitude;timestamp;index
0;0;1;950.79;20.89;533.66534;33799890;1
0;0;1;950.8;20.87;533.49097;33799921;2
0;0;1;950.8;20.85;533.40375;33799957;3
0;0;1;950.77;20.83;533.5781;33799988;4
0;0;1;950.86;20.82;533.40375;33800019;5
0;0;1;950.74;20.8;533.5781;33800050;6
0;0;1;950.74;20.79;533.75256;33800082;7
0;0;1;950.79;20.78;533.5781;33800117;8
0;0;1;950.78;20.77;533.5781;33800148;9
0;0;1;950.78;20.77;533.5781;33800179;10
0;0;1;950.8;20.77;533.40375;33800214;11
0;0;1;950.77;20.76;533.5781;33800246;12
0;0;1;950.78;20.75;533.5781;33800277;13
0;0;1;950.76;20.75;533.75256;33800308;14
0;0;1;950.8;20.75;533.5781;33800339;15
0;0;1;950.71;20.74;533.75256;33800371;16
0;0;1;950.75;20.74;533.8424;33800406;17
0;0;1;950.76;20.74;533.75256;33800437;18
0;0;1;950.74;20.73;533.92957;33800468;19
0;0;1;950.8;20.74;533.75256;33800503;20
0;0;1;950.75;20.73;533.8424;33800535;21
0;0;1;950.74;20.73;533.92957;33800566;22
0;0;1;950.78;20.73;533.75256;33800597;23
0;0;1;950.77;20.74;533.66534;33800632;24
0;0;1;950.78;20.73;533.5781;33800664;25
0;0;1;950.75;20.73;533.75256;33800695;26
0;0;1;950.74;20.73;533.92957;33800730;27
0;0;1;950.74;20.72;533.92957;33800761;28
0;0;1;950.72;20.73;534.10394;33800792;29
0;0;1;950.76;20.74;533.92957;33800824;30
0;0;1;950.79;20.73;533.75256;33800859;31
0;0;1;950.76;20.73;533.75256;33800890;32
0;0;1;950.81;20.73;533.5781;33800921;33
0;0;1;950.77;20.74;533.66534;33800953;34
0;0;1;950.78;20.73;533.5781;33800988;35
0;0;1;950.74;20.73;533.75256;33801019;36
0;0;1;950.78;20.73;533.5781;33801050;37
0;0;1;950.77;20.74;533.66534;33801085;38
0;0;1;950.72;20.74;533.8424;33801117;39
0;0;1;950.78;20.74;533.66534;33801148;40
0;0;1;950.68;20.74;533.8424;33801183;41
0;0;1;950.76;20.74;533.75256;33801214;42
0;0;1;950.75;20.75;533.8424;33801246;43
0;0;1;950.75;20.75;533.8424;33801281;44
0;0;1;950.74;20.75;533.92957;33801312;45
0;0;1;950.76;20.75;533.75256;33801343;46
0;0;1;950.76;20.75;533.75256;33801375;47
0;0;1;950.79;20.76;533.5781;33801410;48
0;0;1;950.75;20.76;533.75256;33801441;49
0;0;1;950.71;20.75;533.92957;33801472;50
0;0;1;950.71;20.76;534.10394;33801503;51
0;0;1;950.75;20.76;533.92957;33801539;52
0;0;1;950.73;20.76;534.0168;33801570;53
0;0;1;950.72;20.76;534.10394;33801601;54
0;0;1;950.69;20.77;534.2784;33801632;55
0;0;1;950.72;20.77;534.10394;33801664;56
0;0;1;950.72;20.77;534.10394;33801699;57
0;0;1;950.75;20.77;533.92957;33801730;58
0;0;1;950.76;20.78;533.75256;33801761;59
0;0;1;950.77;20.78;533.66534;33801792;60
0;0;1;950.73;20.78;533.8424;33801824;61
0;0;1;950.72;20.78;534.0168;33801859;62
0;0;1;950.66;20.78;534.19116;33801890;63
0;0;1;950.76;20.79;534.0168;33801921;64
0;0;1;950.75;20.79;533.8424;33801953;65
0;0;1;950.76;20.79;533.75256;33801988;66
0;0;1;950.75;20.79;533.8424;33802019;67
0;0;1;950.73;20.79;534.0168;33802050;68
0;0;1;950.74;20.79;533.92957;33802082;69
0;0;1;950.79;20.79;533.75256;33802117;70
0;0;1;950.71;20.8;533.92957;33802148;71
0;0;1;950.76;20.79;533.75256;33802179;72
0;0;1;950.73;20.79;533.92957;33802214;73
0;0;1;950.72;20.79;534.10394;33802246;74
0;0;1;950.71;20.8;534.19116;33802277;75
0;0;1;950.75;20.8;534.0168;33802312;76
0;0;1;950.74;20.8;533.92957;33802343;77
0;0;1;950.73;20.8;534.0168;33802375;78
0;0;1;950.74;20.8;533.92957;33802410;79
0;0;1;950.76;20.81;533.75256;33802441;80
0;0;1;950.73;20.81;533.92957;33802472;81
0;0;1;950.82;20.82;533.75256;33802503;82
0;0;1;950.73;20.82;533.92957;33802539;83
0;0;1;950.78;20.82;533.75256;33802570;84
0;0;1;950.8;20.82;533.5781;33802601;85
0;0;1;950.75;20.82;533.75256;33802632;86
0;0;1;950.78;20.82;533.5781;33802667;87
0;0;1;950.72;20.82;533.75256;33802699;88
0;0;1;950.78;20.83;533.5781;33802730;89
0;0;1;950.69;20.83;533.75256;33802761;90
0;0;1;950.67;20.84;533.92957;33802796;91
0;0;1;950.7;20.83;534.10394;33802828;92
0;0;1;950.77;20.83;533.92957;33802859;93
0;0;1;950.77;20.84;533.75256;33802890;94
0;0;1;950.77;20.84;533.66534;33802925;95
0;0;1;950.71;20.84;533.8424;33802957;96
0;0;1;950.7;20.84;534.0168;33802988;97
