idSensor;source;status;quality;flowCompX;flowCompY;groundDistance;flowX;flowY;timestamp;index
0;0;1;0;0.0;0.0;0.0;0;0;33792578;168
0;0;1;0;0.0;0.0;0.0;0;0;33792589;169
0;0;1;0;0.0;0.0;0.0;0;0;33792597;170
0;0;1;0;0.0;0.0;0.0;0;0;33792609;171
0;0;1;0;0.0;0.0;0.0;0;0;33792621;172
0;0;1;0;0.0;0.0;0.0;0;0;33792628;173
0;0;-1;0;0.0;0.0;0.0;0;0;33792632;174
0;0;1;0;0.0;0.0;0.0;0;0;33792640;175
0;0;1;0;0.0;0.0;0.0;0;0;33792652;176
0;0;1;0;0.0;0.0;0.0;0;0;33792660;177
0;0;1;0;0.0;0.0;0.0;0;0;33792671;178
0;0;1;0;0.0;0.0;0.0;0;0;33792683;179
0;0;1;0;0.0;0.0;0.0;0;0;33792691;180
0;0;1;0;0.0;0.0;0.0;0;0;33792703;181
0;0;1;0;0.0;0.0;0.0;0;0;33792714;182
0;0;1;0;0.0;0.0;0.0;0;0;33792722;183
0;0;1;0;0.0;0.0;0.0;0;0;33792734;184
0;0;1;0;0.0;0.0;0.0;0;0;33792746;185
0;0;1;0;0.0;0.0;0.0;0;0;33792757;186
0;0;-1;0;0.0;0.0;0.0;0;0;33792761;187
0;0;1;0;0.0;0.0;0.0;0;0;33792769;188
0;0;1;0;0.0;0.0;0.0;0;0;33792777;189
0;0;1;0;0.0;0.0;0.0;0;0;33792789;190
0;0;1;0;0.0;0.0;0.0;0;0;33792800;191
0;0;1;0;0.0;0.0;0.0;0;0;33792812;192
0;0;1;0;0.0;0.0;0.0;0;0;33792820;193
0;0;1;0;0.0;0.0;0.0;0;0;33792832;194
0;0;1;0;0.0;0.0;0.0;0;0;33792843;195
0;0;1;0;0.0;0.0;0.0;0;0;33792851;196
0;0;1;0;0.0;0.0;0.0;0;0;33792863;197
0;0;1;0;0.0;0.0;0.0;0;0;33792875;198
0;0;1;0;0.0;0.0;0.0;0;0;33792882;199
0;0;1;0;0.0;0.0;0.0;0;0;33792894;200
0;0;-1;0;0.0;0.0;0.0;0;0;33792898;201
0;0;1;0;0.0;0.0;0.0;0;0;33792906;202
0;0;1;0;0.0;0.0;0.0;0;0;33792917;203
0;0;1;0;0.0;0.0;0.0;0;0;33792929;204
0;0;1;0;0.0;0.0;0.0;0;0;33792937;205
0;0;1;0;0.0;0.0;0.0;0;0;33792949;206
0;0;1;0;0.0;0.0;0.0;0;0;33792960;207
0;0;1;0;0.0;0.0;0.0;0;0;33792968;208
0;0;1;0;0.0;0.0;0.0;0;0;33792980;209
0;0;1;0;0.0;0.0;0.0;0;0;33792992;210
0;0;1;0;0.0;0.0;0.0;0;0;33793000;211
0;0;1;0;0.0;0.0;0.0;0;0;33793011;212
0;0;1;0;0.0;0.0;0.0;0;0;33793023;213
0;0;-1;0;0.0;0.0;0.0;0;0;33793027;214
0;0;1;0;0.0;0.0;0.0;0;0;33793031;215
0;0;1;0;0.0;0.0;0.0;0;0;33793042;216
0;0;1;0;0.0;0.0;0.0;0;0;33793054;217
0;0;1;0;0.0;0.0;0.0;0;0;33793066;218
0;0;1;0;0.0;0.0;0.0;0;0;33793078;219
0;0;1;0;0.0;0.0;0.0;0;0;33793085;220
0;0;1;0;0.0;0.0;0.0;0;0;33793097;221
0;0;1;0;0.0;0.0;0.0;0;0;33793109;222
0;0;1;0;0.0;0.0;0.0;0;0;33793117;223
0;0;1;0;0.0;0.0;0.0;0;0;33793128;224
0;0;1;0;0.0;0.0;0.0;0;0;33793140;225
0;0;1;0;0.0;0.0;0.0;0;0;33793148;226
0;0;1;0;0.0;0.0;0.0;0;0;33793160;227
0;0;-1;0;0.0;0.0;0.0;0;0;33793164;228
0;0;1;0;0.0;0.0;0.0;0;0;33793171;229
0;0;1;0;0.0;0.0;0.0;0;0;33793183;230
0;0;1;0;0.0;0.0;0.0;0;0;33793191;231
0;0;1;0;0.0;0.0;0.0;0;0;33793203;232
0;0;1;0;0.0;0.0;0.0;0;0;33793214;233
0;0;1;0;0.0;0.0;0.0;0;0;33793226;234
0;0;1;0;0.0;0.0;0.0;0;0;33793234;235
0;0;1;0;0.0;0.0;0.0;0;0;33793246;236
0;0;1;0;0.0;0.0;0.0;0;0;33793257;237
0;0;1;0;0.0;0.0;0.0;0;0;33793265;238
0;0;1;0;0.0;0.0;0.0;0;0;33793277;239
0;0;1;0;0.0;0.0;0.0;0;0;33793289;240
0;0;-1;0;0.0;0.0;0.0;0;0;33793292;241
0;0;1;0;0.0;0.0;0.0;0;0;33793300;242
0;0;1;0;0.0;0.0;0.0;0;0;33793308;243
0;0;1;0;0.0;0.0;0.0;0;0;33793320;244
0;0;1;0;0.0;0.0;0.0;0;0;33793332;245
0;0;1;0;0.0;0.0;0.0;0;0;33793339;246
0;0;1;0;0.0;0.0;0.0;0;0;33793351;247
0;0;1;0;0.0;0.0;0.0;0;0;33793363;248
0;0;1;0;0.0;0.0;0.0;0;0;33793371;249
0;0;1;0;0.0;0.0;0.0;0;0;33793386;250
0;0;1;0;0.0;0.0;0.0;0;0;33793394;251
0;0;1;0;0.0;0.0;0.0;0;0;33793406;252
0;0;1;0;0.0;0.0;0.0;0;0;33793417;253
0;0;1;0;0.0;0.0;0.0;0;0;33793425;254
0;0;1;0;0.0;0.0;0.0;0;0;33793437;255
0;0;1;0;0.0;0.0;0.0;0;0;33793449;256
0;0;1;0;0.0;0.0;0.0;0;0;33793457;257
0;0;1;0;0.0;0.0;0.0;0;0;33793468;258
0;0;1;0;0.0;0.0;0.0;0;0;33793480;259
0;0;1;0;0.0;0.0;0.0;0;0;33793488;260
0;0;1;0;0.0;0.0;0.0;0;0;33793500;261
0;0;1;0;0.0;0.0;0.0;0;0;33793511;262
0;0;1;0;0.0;0.0;0.0;0;0;33793519;263
0;0;1;0;0.0;0.0;0.0;0;0;33793531;264
0;0;1;0;0.0;0.0;0.0;0;0;33793542;265
0;0;1;0;0.0;0.0;0.0;0;0;33793554;266
0;0;1;0;0.0;0.0;0.0;0;0;33793566;267
0;0;1;0;0.0;0.0;0.0;0;0;33793574;268
0;0;1;0;0.0;0.0;0.0;0;0;33793585;269
0;0;1;0;0.0;0.0;0.0;0;0;33793597;270
0;0;1;0;0.0;0.0;0.0;0;0;33793605;271
0;0;1;0;0.0;0.0;0.0;0;0;33793617;272
0;0;1;0;0.0;0.0;0.0;0;0;33793628;273
0;0;1;0;0.0;0.0;0.0;0;0;33793636;274
0;0;1;0;0.0;0.0;0.0;0;0;33793648;275
0;0;1;0;0.0;0.0;0.0;0;0;33793660;276
0;0;1;0;0.0;0.0;0.0;0;0;33793667;277
0;0;1;0;0.0;0.0;0.0;0;0;33793679;278
0;0;1;0;0.0;0.0;0.0;0;0;33793691;279
0;0;1;0;0.0;0.0;0.0;0;0;33793703;280
0;0;1;0;0.0;0.0;0.0;0;0;33793714;281
0;0;1;0;0.0;0.0;0.0;0;0;33793722;282
0;0;1;0;0.0;0.0;0.0;0;0;33793734;283
0;0;1;0;0.0;0.0;0.0;0;0;33793746;284
0;0;1;0;0.0;0.0;0.0;0;0;33793753;285
0;0;1;0;0.0;0.0;0.0;0;0;33793765;286
0;0;1;0;0.0;0.0;0.0;0;0;33793777;287
0;0;1;0;0.0;0.0;0.0;0;0;33793785;288
0;0;1;0;0.0;0.0;0.0;0;0;33793796;289
0;0;1;0;0.0;0.0;0.0;0;0;33793808;290
0;0;1;0;0.0;0.0;0.0;0;0;33793816;291
0;0;1;0;0.0;0.0;0.0;0;0;33793828;292
0;0;1;0;0.0;0.0;0.0;0;0;33793839;293
0;0;1;0;0.0;0.0;0.0;0;0;33793847;294
0;0;1;0;0.0;0.0;0.0;0;0;33793859;295
0;0;1;0;0.0;0.0;0.0;0;0;33793871;296
0;0;1;0;0.0;0.0;0.0;0;0;33793882;297
0;0;1;0;0.0;0.0;0.0;0;0;33793894;298
0;0;1;0;0.0;0.0;0.0;0;0;33793902;299
0;0;1;0;0.0;0.0;0.0;0;0;33793914;300
0;0;1;0;0.0;0.0;0.0;0;0;33793925;301
0;0;1;0;0.0;0.0;0.0;0;0;33793933;302
0;0;1;0;0.0;0.0;0.0;0;0;33793945;303
0;0;1;0;0.0;0.0;0.0;0;0;33793957;304
0;0;1;0;0.0;0.0;0.0;0;0;33793964;305
0;0;1;0;0.0;0.0;0.0;0;0;33793976;306
0;0;1;0;0.0;0.0;0.0;0;0;33793988;307
0;0;1;0;0.0;0.0;0.0;0;0;33793996;308
0;0;1;0;0.0;0.0;0.0;0;0;33794007;309
0;0;1;0;0.0;0.0;0.0;0;0;33794019;310
0;0;1;0;0.0;0.0;0.0;0;0;33794031;311
0;0;1;0;0.0;0.0;0.0;0;0;33794042;312
0;0;1;0;0.0;0.0;0.0;0;0;33794050;313
0;0;1;0;0.0;0.0;0.0;0;0;33794062;314
0;0;1;0;0.0;0.0;0.0;0;0;33794074;315
0;0;1;0;0.0;0.0;0.0;0;0;33794082;316
0;0;1;0;0.0;0.0;0.0;0;0;33794093;317
0;0;1;0;0.0;0.0;0.0;0;0;33794105;318
0;0;1;0;0.0;0.0;0.0;0;0;33794113;319
0;0;1;0;0.0;0.0;0.0;0;0;33794125;320
0;0;1;0;0.0;0.0;0.0;0;0;33794136;321
0;0;1;0;0.0;0.0;0.0;0;0;33794144;322
0;0;1;0;0.0;0.0;0.0;0;0;33794156;323
0;0;1;0;0.0;0.0;0.0;0;0;33794167;324
0;0;1;0;0.0;0.0;0.0;0;0;33794179;325
0;0;1;0;0.0;0.0;0.0;0;0;33794191;326
0;0;1;0;0.0;0.0;0.0;0;0;33794199;327
0;0;1;0;0.0;0.0;0.0;0;0;33794210;328
0;0;1;0;0.0;0.0;0.0;0;0;33794222;329
0;0;1;0;0.0;0.0;0.0;0;0;33794230;330
0;0;1;0;0.0;0.0;0.0;0;0;33794242;331
0;0;1;0;0.0;0.0;0.0;0;0;33794253;332
0;0;1;0;0.0;0.0;0.0;0;0;33794261;333
0;0;1;0;0.0;0.0;0.0;0;0;33794273;334
0;0;1;0;0.0;0.0;0.0;0;0;33794285;335
0;0;1;0;0.0;0.0;0.0;0;0;33794292;336
0;0;1;0;0.0;0.0;0.0;0;0;33794304;337
0;0;1;0;0.0;0.0;0.0;0;0;33794316;338
0;0;1;0;0.0;0.0;0.0;0;0;33794324;339
0;0;1;0;0.0;0.0;0.0;0;0;33794339;340
0;0;1;0;0.0;0.0;0.0;0;0;33794347;341
0;0;1;0;0.0;0.0;0.0;0;0;33794359;342
0;0;1;0;0.0;0.0;0.0;0;0;33794371;343
0;0;1;0;0.0;0.0;0.0;0;0;33794378;344
0;0;1;0;0.0;0.0;0.0;0;0;33794390;345
0;0;1;0;0.0;0.0;0.0;0;0;33794402;346
0;0;1;0;0.0;0.0;0.0;0;0;33794410;347
0;0;1;0;0.0;0.0;0.0;0;0;33794421;348
0;0;1;0;0.0;0.0;0.0;0;0;33794433;349
0;0;1;0;0.0;0.0;0.0;0;0;33794441;350
0;0;1;0;0.0;0.0;0.0;0;0;33794453;351
0;0;1;0;0.0;0.0;0.0;0;0;33794464;352
0;0;1;0;0.0;0.0;0.0;0;0;33794472;353
0;0;1;0;0.0;0.0;0.0;0;0;33794484;354
0;0;1;0;0.0;0.0;0.0;0;0;33794496;355
0;0;1;0;0.0;0.0;0.0;0;0;33794507;356
0;0;1;0;0.0;0.0;0.0;0;0;33794519;357
0;0;1;0;0.0;0.0;0.0;0;0;33794527;358
0;0;1;0;0.0;0.0;0.0;0;0;33794539;359
0;0;1;0;0.0;0.0;0.0;0;0;33794550;360
0;0;1;0;0.0;0.0;0.0;0;0;33794558;361
0;0;1;0;0.0;0.0;0.0;0;0;33794570;362
0;0;1;0;0.0;0.0;0.0;0;0;33794582;363
0;0;1;0;0.0;0.0;0.0;0;0;33794589;364
0;0;1;0;0.0;0.0;0.0;0;0;33794601;365
0;0;1;0;0.0;0.0;0.0;0;0;33794613;366
0;0;-1;0;0.0;0.0;0.0;0;0;33794617;367
0;0;1;0;0.0;0.0;0.0;0;0;33794621;368
0;0;1;0;0.0;0.0;0.0;0;0;33794632;369
0;0;1;0;0.0;0.0;0.0;0;0;33794644;370
0;0;1;0;0.0;0.0;0.0;0;0;33794656;371
0;0;1;0;0.0;0.0;0.0;0;0;33794667;372
0;0;1;0;0.0;0.0;0.0;0;0;33794675;373
0;0;1;0;0.0;0.0;0.0;0;0;33794687;374
0;0;1;0;0.0;0.0;0.0;0;0;33794699;375
0;0;1;0;0.0;0.0;0.0;0;0;33794707;376
0;0;1;0;0.0;0.0;0.0;0;0;33794718;377
0;0;1;0;0.0;0.0;0.0;0;0;33794730;378
0;0;1;0;0.0;0.0;0.0;0;0;33794738;379
0;0;1;0;0.0;0.0;0.0;0;0;33794750;380
0;0;1;0;0.0;0.0;0.0;0;0;33794761;381
0;0;1;0;0.0;0.0;0.0;0;0;33794769;382
0;0;1;0;0.0;0.0;0.0;0;0;33794781;383
0;0;1;0;0.0;0.0;0.0;0;0;33794792;384
0;0;1;0;0.0;0.0;0.0;0;0;33794800;385
0;0;1;0;0.0;0.0;0.0;0;0;33794816;386
0;0;1;0;0.0;0.0;0.0;0;0;33794824;387
0;0;1;0;0.0;0.0;0.0;0;0;33794835;388
0;0;1;0;0.0;0.0;0.0;0;0;33794847;389
0;0;1;0;0.0;0.0;0.0;0;0;33794855;390
0;0;1;0;0.0;0.0;0.0;0;0;33794867;391
0;0;1;0;0.0;0.0;0.0;0;0;33794878;392
0;0;1;0;0.0;0.0;0.0;0;0;33794890;393
0;0;1;0;0.0;0.0;0.0;0;0;33794898;394
0;0;1;0;0.0;0.0;0.0;0;0;33794910;395
0;0;1;0;0.0;0.0;0.0;0;0;33794921;396
0;0;1;0;0.0;0.0;0.0;0;0;33794929;397
0;0;1;0;0.0;0.0;0.0;0;0;33794941;398
0;0;1;0;0.0;0.0;0.0;0;0;33794953;399
0;0;1;0;0.0;0.0;0.0;0;0;33794960;400
0;0;1;0;0.0;0.0;0.0;0;0;33794972;401
0;0;1;0;0.0;0.0;0.0;0;0;33794984;402
0;0;1;0;0.0;0.0;0.0;0;0;33794996;403
0;0;1;0;0.0;0.0;0.0;0;0;33795007;404
0;0;1;0;0.0;0.0;0.0;0;0;33795015;405
0;0;1;0;0.0;0.0;0.0;0;0;33795027;406
0;0;1;0;0.0;0.0;0.0;0;0;33795039;407
0;0;1;0;0.0;0.0;0.0;0;0;33795046;408
0;0;1;0;0.0;0.0;0.0;0;0;33795058;409
0;0;1;0;0.0;0.0;0.0;0;0;33795070;410
0;0;1;0;0.0;0.0;0.0;0;0;33795078;411
0;0;1;0;0.0;0.0;0.0;0;0;33795089;412
0;0;1;0;0.0;0.0;0.0;0;0;33795101;413
0;0;1;0;0.0;0.0;0.0;0;0;33795109;414
0;0;1;0;0.0;0.0;0.0;0;0;33795121;415
0;0;1;0;0.0;0.0;0.0;0;0;33795132;416
0;0;1;0;0.0;0.0;0.0;0;0;33795144;417
0;0;1;0;0.0;0.0;0.0;0;0;33795152;418
0;0;1;0;0.0;0.0;0.0;0;0;33795164;419
0;0;1;0;0.0;0.0;0.0;0;0;33795175;420
0;0;1;0;0.0;0.0;0.0;0;0;33795183;421
0;0;1;0;0.0;0.0;0.0;0;0;33795195;422
0;0;1;0;0.0;0.0;0.0;0;0;33795207;423
0;0;1;0;0.0;0.0;0.0;0;0;33795214;424
0;0;1;0;0.0;0.0;0.0;0;0;33795226;425
0;0;1;0;0.0;0.0;0.0;0;0;33795238;426
0;0;1;0;0.0;0.0;0.0;0;0;33795246;427
0;0;1;0;0.0;0.0;0.0;0;0;33795257;428
0;0;1;0;0.0;0.0;0.0;0;0;33795269;429
0;0;1;0;0.0;0.0;0.0;0;0;33795277;430
0;0;1;0;0.0;0.0;0.0;0;0;33795292;431
0;0;1;0;0.0;0.0;0.0;0;0;33795300;432
0;0;1;0;0.0;0.0;0.0;0;0;33795312;433
0;0;1;0;0.0;0.0;0.0;0;0;33795324;434
0;0;1;0;0.0;0.0;0.0;0;0;33795332;435
0;0;1;0;0.0;0.0;0.0;0;0;33795343;436
0;0;1;0;0.0;0.0;0.0;0;0;33795355;437
0;0;1;0;0.0;0.0;0.0;0;0;33795363;438
0;0;1;0;0.0;0.0;0.0;0;0;33795375;439
0;0;1;0;0.0;0.0;0.0;0;0;33795386;440
0;0;1;0;0.0;0.0;0.0;0;0;33795394;441
0;0;1;0;0.0;0.0;0.0;0;0;33795406;442
0;0;1;0;0.0;0.0;0.0;0;0;33795417;443
0;0;1;0;0.0;0.0;0.0;0;0;33795429;444
0;0;1;0;0.0;0.0;0.0;0;0;33795437;445
