index;navStatus;velBfx;velBfy;velBfz;velBfroll;velBfpitch;velBfyaw;velEfx;velEfy;velEfz;velEfroll;velEfpitch;velEfyaw;posx;posy;posz;posroll;pospitch;posyaw;groundSpeed;bearing;quality
3756;4;-1.0170915;-0.03215561;0.0037696771;-0.0038041058;0.114485405;0.10746187;-1.016302;-0.05137394;0.0037696771;-0.0038041058;0.114485405;0.10746187;0.3797412;0.32531422;0.30224013;0.002991453;-0.05780245;0.018902157;0.9912308;-3.1163566;0.0
3758;4;-1.0569122;-0.07498076;0.04064598;-0.06931493;0.20765428;0.036792252;-1.0551186;-0.09700684;0.04064598;-0.06931493;0.20765428;0.036792252;0.3797412;0.32531422;0.3060536;-9.6741715E-5;-0.052990958;0.020856973;1.0044545;-3.0761974;0.0
3759;4;-1.0503485;-0.070701875;-0.0014637113;-0.016091371;0.15846147;0.029723234;-1.0486021;-0.09308229;-0.0014637113;-0.016091371;0.15846147;0.029723234;0.3797412;0.32531422;0.30878395;-7.512649E-4;-0.05176595;0.021324532;1.0592341;-3.0499039;0.0
3760;4;-1.0833037;-0.059486233;0.008165747;0.027959358;0.17333238;0.03377958;-1.0816994;-0.08373813;0.008165747;0.027959358;0.17333238;0.03377958;0.3797412;0.32531422;0.31067204;-0.0015713361;-0.04510347;0.022402637;1.0552061;-3.0545106;0.0
3761;4;-1.1090745;-0.03746255;8.0786645E-5;-0.035216738;0.05749681;0.024723085;-1.1079416;-0.0625703;8.0786645E-5;-0.035216738;0.05749681;0.024723085;0.3797412;0.32531422;0.31269553;-0.001934548;-0.044528086;0.022649072;1.086152;-3.066454;0.0
3763;4;-1.0603883;-0.005997801;-0.0040367693;0.016992748;0.29320344;-0.018087698;-1.0599892;-0.029702893;-0.0040367693;0.016992748;0.29320344;-0.018087698;0.3797412;0.32531422;0.35463968;3.9377707E-4;-0.03108048;0.022358382;1.1425883;-3.1110003;0.0
3764;4;-1.0583163;-0.0045826696;-0.02476203;0.017724182;0.3778525;-0.06703957;-1.0579787;-0.027119583;-0.02476203;0.017724182;0.3778525;-0.06703957;0.3797412;0.34338725;0.35645655;0.0012219268;-0.024064712;0.021297654;1.0619485;-3.1164865;0.0
3765;4;-1.0946635;-0.021844914;-0.02369921;0.0028971434;0.45873436;-0.051355287;-1.0939891;-0.04419601;-0.02369921;0.0028971434;0.45873436;-0.051355287;0.3797412;0.34338725;0.35787207;9.11864E-4;-0.014085152;0.020423815;1.0618621;-3.1163857;0.0
3767;4;-1.1438658;-0.0345181;-0.03827535;0.056703057;0.62372345;0.02927309;-1.1429412;-0.057496134;-0.03827535;0.056703057;0.62372345;0.02927309;0.3797412;0.34338725;0.3604822;2.055339E-4;0.006270803;0.020095497;1.1150934;-3.0949097;0.0
3768;4;-1.1807194;-0.017505249;-0.06803604;0.057586174;0.79317486;0.04598864;-1.1800727;-0.04281604;-0.06803604;0.057586174;0.79317486;0.04598864;0.3797412;0.34338725;0.34684038;6.300951E-4;0.026143193;0.021441804;1.1473684;-3.0923917;0.0
3769;4;-1.2041436;-0.0145181995;-0.06519422;-0.0017455767;0.802604;0.0108201485;-1.203551;-0.04046567;-0.06519422;-0.0017455767;0.802604;0.0108201485;0.3797412;0.34338725;0.34732908;6.157699E-4;0.034169212;0.021552956;1.1841141;-3.105935;0.0
3770;4;-1.2397923;-0.00460523;-0.08841126;-0.048887096;0.15768483;0.016950788;-1.2393843;-0.032140855;-0.08841126;-0.048887096;0.15768483;0.016950788;0.3797412;0.34338725;0.3480886;0.0011059284;0.050033778;0.022212612;1.2028189;-3.1087132;0.0
3771;4;-1.1100992;-0.009140121;0.08693418;0.10324772;-0.412139;-0.05449214;-1.1096408;-0.033179447;0.08693418;0.10324772;-0.412139;-0.05449214;0.3797412;0.32531422;0.34885418;0.0021108289;0.04591326;0.021658741;1.2247072;-3.113442;0.0
3772;4;-1.0180178;-0.011125619;0.049622186;0.09860141;-0.39225602;-0.0053343144;-1.0175217;-0.03366908;0.049622186;0.09860141;-0.39225602;-0.0053343144;0.3797412;0.32531422;0.35300782;0.0028936414;0.03742352;0.022148957;1.1027745;-3.1107378;0.0
3773;4;-0.9307898;-0.0047749374;-0.0015154053;-0.019816607;-0.25086725;0.021150734;-0.93045056;-0.025578324;-0.0015154053;-0.019816607;-0.25086725;0.021150734;0.3797412;0.34338725;0.3561663;0.0027028862;0.034914248;0.022353396;1.012192;-3.111052;0.0
3775;4;-0.9459287;-0.023655463;-0.0077222846;-0.08416062;0.15512693;-0.04324146;-0.94521445;-0.043707345;-0.0077222846;-0.08416062;0.15512693;-0.04324146;0.3797412;0.36146027;0.31812406;7.267133E-4;0.039523087;0.0212053;0.94474024;-3.099024;0.0
3777;4;-1.0052782;-0.008853257;0.030543733;0.01050896;0.16129348;0.011043049;-1.004869;-0.030014971;0.030543733;0.01050896;0.16129348;0.011043049;0.3797412;0.36146027;0.32296336;5.786304E-4;0.043762006;0.021054113;0.99465805;-3.101616;0.0
3779;4;-0.9875454;0.0030750837;0.030815963;-0.090026654;0.0036337124;-0.015042002;-0.987379;-0.018382268;0.030815963;-0.090026654;0.0036337124;-0.015042002;0.3797412;0.34338725;0.32776055;0.0011822801;0.04369957;0.021728942;0.973584;-3.1160207;0.0
3780;4;-0.979251;-0.007901179;0.0026453063;-0.13631639;-0.04257478;-0.0366536;-0.97885656;-0.02889333;0.0026453063;-0.13631639;-0.04257478;-0.0366536;0.3797412;0.34338725;0.30405417;6.848895E-4;0.0419661;0.021440443;0.9868929;-3.122241;0.0
3781;4;-0.98948944;-0.019756231;0.015597787;-0.14123508;-0.053664405;-0.025191717;-0.98886555;-0.04030759;0.015597787;-0.14123508;-0.053664405;-0.025191717;0.3797412;0.34338725;0.30615434;2.7931007E-4;0.042160317;0.02077546;0.9802607;-3.1117003;0.0
3783;4;-1.0366842;-0.015708206;0.02498661;0.12957294;0.016958307;0.03803566;-1.036116;-0.037741482;0.02498661;0.12957294;0.016958307;0.03803566;0.3797412;0.34338725;0.31012323;5.6772813E-4;0.043084387;0.021258632;1.0043453;-3.0953186;0.0
3784;4;-1.0283538;-0.009121986;-0.01566488;0.04084054;-0.07661439;0.036396235;-1.0279175;-0.031314563;-0.01566488;0.04084054;-0.07661439;0.036396235;0.3797412;0.34338725;0.3125498;2.3319728E-4;0.042372465;0.021584423;1.0360265;-3.105789;0.0
3785;4;-1.0382764;6.7259744E-4;0.013959963;-0.045492366;-0.042903025;-0.0015989335;-1.0380459;-0.021889305;0.013959963;-0.045492366;-0.042903025;-0.0015989335;0.3797412;0.34338725;0.31422338;5.865651E-4;0.043157987;0.021731706;1.0289184;-3.1123266;0.0
3786;4;-1.0196543;-0.011895133;-0.011457648;-0.09407669;0.030631544;-0.019137017;-1.0191655;-0.033732776;-0.011457648;-0.09407669;0.030631544;-0.019137017;0.3797412;0.34338725;0.27506846;-6.270143E-5;0.04265022;0.021421028;1.0366602;-3.1205814;0.0
3788;4;-0.9844804;-0.01671651;-0.011751454;-0.14906555;0.0039995657;-0.029541735;-0.9839182;-0.037228286;-0.011751454;-0.14906555;0.0039995657;-0.029541735;0.3797412;0.34338725;0.27880383;-2.8754878E-4;0.04229849;0.020840326;1.042608;-3.1059055;0.0
3789;4;-0.98284024;-0.0050401296;0.009959433;-0.094280995;0.008978937;0.0036340079;-0.98251206;-0.025892474;0.009959433;-0.094280995;0.008978937;0.0036340079;0.3797412;0.39760628;0.28042126;1.818551E-4;0.04254858;0.02121916;0.9846018;-3.1126385;0.0
3790;4;-0.99363554;-0.0047068726;-0.01142646;-0.052241776;0.024972165;0.012073335;-0.9932995;-0.026264705;-0.01142646;-0.052241776;0.024972165;0.012073335;0.3797412;0.39760628;0.2824275;4.8760427E-4;0.04287848;0.021698734;0.9832849;-3.120048;0.0
3792;4;-0.99147826;-0.012058863;-0.0114136115;-0.0339671;0.0027685817;-0.02547549;-0.9909917;-0.03331578;-0.0114136115;-0.0339671;0.0027685817;-0.02547549;0.3797412;0.36146027;0.2462088;5.045488E-4;0.042011023;0.021444062;0.9990283;-3.1039815;0.0
3793;4;-1.0126077;-0.018722787;-0.012001811;0.031995505;-0.009866327;-0.014260792;-1.01199;-0.04001492;-0.012001811;0.031995505;-0.009866327;-0.014260792;0.3797412;0.36146027;0.24755022;9.0997E-4;0.042600587;0.02103267;0.9911556;-3.105382;0.0
