idSensor;source;sts;pressure;temp;altitude;timestamp;index
0;0;1;946.83;23.49;568.4377;43602992;1
0;0;1;946.84;23.47;568.2606;43603027;2
0;0;1;946.83;23.46;568.2606;43603058;3
0;0;1;946.8;23.44;568.4377;43603089;4
0;0;1;946.79;23.42;568.61206;43603121;5
0;0;1;946.85;23.41;568.4377;43603152;6
0;0;1;946.8;23.4;568.52484;43603187;7
0;0;1;946.79;23.4;568.61206;43603218;8
0;0;1;946.84;23.39;568.4377;43603250;9
0;0;1;946.79;23.37;568.61206;43603285;10
0;0;1;946.83;23.37;568.4377;43603316;11
0;0;1;946.81;23.36;568.4377;43603347;12
0;0;1;946.81;23.36;568.4377;43603378;13
0;0;1;946.79;23.36;568.61206;43603414;14
0;0;1;946.79;23.35;568.61206;43603445;15
0;0;1;946.82;23.35;568.4377;43603476;16
0;0;1;946.79;23.35;568.61206;43603507;17
0;0;1;946.8;23.34;568.52484;43603539;18
0;0;1;946.78;23.35;568.7019;43603574;19
0;0;1;946.76;23.34;568.8763;43603605;20
0;0;1;946.82;23.34;568.7019;43603640;21
0;0;1;946.77;23.34;568.78906;43603671;22
0;0;1;946.84;23.34;568.61206;43603703;23
0;0;1;946.83;23.34;568.4377;43603738;24
0;0;1;946.83;23.34;568.2606;43603769;25
0;0;1;946.78;23.34;568.4377;43603800;26
0;0;1;946.82;23.33;568.34784;43603832;27
0;0;1;946.77;23.34;568.52484;43603867;28
0;0;1;946.79;23.34;568.61206;43603898;29
0;0;1;946.76;23.34;568.78906;43603929;30
0;0;1;946.77;23.34;568.78906;43603964;31
0;0;1;946.81;23.34;568.61206;43603996;32
0;0;1;946.82;23.34;568.4377;43604027;33
0;0;1;946.77;23.34;568.61206;43604058;34
0;0;1;946.77;23.35;568.78906;43604093;35
0;0;1;946.8;23.35;568.61206;43604125;36
0;0;1;946.8;23.35;568.52484;43604156;37
0;0;1;946.84;23.36;568.34784;43604187;38
0;0;1;946.76;23.35;568.52484;43604218;39
0;0;1;946.83;23.36;568.34784;43604253;40
0;0;1;946.8;23.35;568.52484;43604285;41
0;0;1;946.78;23.36;568.7019;43604316;42
0;0;1;946.81;23.36;568.52484;43604347;43
0;0;1;946.82;23.36;568.34784;43604382;44
0;0;1;946.84;23.36;568.17346;43604414;45
0;0;1;946.81;23.36;568.34784;43604445;46
0;0;1;946.77;23.37;568.52484;43604476;47
0;0;1;946.79;23.37;568.61206;43604511;48
0;0;1;946.81;23.37;568.4377;43604542;49
0;0;1;946.81;23.37;568.4377;43604574;50
0;0;1;946.78;23.37;568.61206;43604609;51
0;0;1;946.8;23.38;568.52484;43604640;52
0;0;1;946.81;23.37;568.4377;43604671;53
0;0;1;946.8;23.37;568.52484;43604707;54
0;0;1;946.87;23.38;568.34784;43604738;55
0;0;1;946.84;23.38;568.17346;43604769;56
0;0;1;946.74;23.38;568.34784;43604804;57
0;0;1;946.72;23.37;568.52484;43604835;58
0;0;1;946.79;23.38;568.61206;43604867;59
0;0;1;946.76;23.38;568.78906;43604898;60
0;0;1;946.74;23.38;568.9635;43604933;61
0;0;1;946.76;23.39;568.8763;43604964;62
0;0;1;946.82;23.4;568.7019;43604996;63
0;0;1;946.82;23.39;568.52484;43605027;64
0;0;1;946.79;23.39;568.61206;43605062;65
0;0;1;946.82;23.4;568.4377;43605093;66
0;0;1;946.79;23.4;568.61206;43605125;67
0;0;1;946.78;23.4;568.7019;43605156;68
0;0;1;946.8;23.41;568.52484;43605187;69
0;0;1;946.77;23.4;568.7019;43605218;70
0;0;1;946.82;23.41;568.52484;43605253;71
0;0;1;946.76;23.4;568.7019;43605285;72
