pwm0;pwm1;pwm2;pwm3;pwm4;pwm5;pwm6;pwm7
0.0023899595;0.009320791;-0.0096972985;-0.0023899595;-0.00932079;0.009697298;0.0;0.0
0.0023534931;0.00931535;-0.00970931;-0.0023534931;-0.009315349;0.009709309;0.0;0.0
0.0021477109;0.010402707;-0.009221062;-0.0021477109;-0.010402707;0.00922106;0.0;0.0
0.009952244;0.0032654747;-0.0033138886;-0.009952244;-0.0032654742;0.0033138872;0.0;0.0
0.009975159;0.0032469705;-0.00331489;-0.009975159;-0.00324697;0.0033148886;0.0;0.0
0.010699031;0.0027553285;-0.002132576;-0.010699031;-0.002755328;0.002132574;0.0;0.0
0.01070685;0.0027549989;-0.002128432;-0.01070685;-0.0027549984;0.0021284306;0.0;0.0
0.011812372;0.0020340541;-0.0011532959;-0.011812372;-0.0020340537;0.0011532945;0.0;0.0
0.011829747;0.002041666;-0.001152796;-0.011829747;-0.0020416656;0.0011527946;0.0;0.0
0.011629968;2.637091E-4;6.695883E-5;-0.011629968;-2.6370864E-4;-6.696023E-5;0.0;0.0
0.011617416;2.4770317E-4;7.7854376E-5;-0.011617416;-2.477027E-4;-7.785554E-5;0.0;0.0
0.010710497;0.0035508985;-0.0025413514;-0.010710497;-0.003550898;0.00254135;0.0;0.0
0.0030960725;0.008306421;-0.008248109;-0.0030960725;-0.008306421;0.008248108;0.0;0.0
0.005517238;0.010087023;-0.008488983;-0.005517238;-0.010087023;0.008488981;0.0;0.0
0.0055547715;0.010115302;-0.008496213;-0.0055547715;-0.010115301;0.008496212;0.0;0.0
0.003783921;0.007536344;-0.007295796;-0.003783921;-0.007536344;0.007295795;0.0;0.0
0.009266346;0.0021379427;-0.0021446613;-0.009266346;-0.0021379422;0.0021446599;0.0;0.0
0.009257458;0.0021112044;-0.0021263368;-0.009257458;-0.002111204;0.0021263356;0.0;0.0
0.013987848;0.0012065785;-0.0013661783;-0.013987848;-0.001206578;0.0013661769;0.0;0.0
0.014053957;0.0012232407;-0.0013832066;-0.014053957;-0.0012232403;0.0013832052;0.0;0.0
0.011153239;-8.4887724E-5;0.0010082009;-0.011153239;8.488819E-5;-0.0010082021;0.0;0.0
0.011117833;-9.231642E-5;0.0010403746;-0.011117833;9.2316885E-5;-0.0010403758;0.0;0.0
0.012409895;0.0037425538;-0.0028438685;-0.012409895;-0.0037425533;0.002843867;0.0;0.0
0.007709549;0.0065582907;-0.004968806;-0.007709549;-0.0065582907;0.0049688052;0.0;0.0
0.0073969173;0.0061395294;-0.007073402;-0.0073969173;-0.006139529;0.0070734005;0.0;0.0
0.007402097;0.006121139;-0.0071070297;-0.007402097;-0.006121138;0.007107028;0.0;0.0
0.004060238;0.008233113;-0.0060721803;-0.004060238;-0.008233113;0.006072179;0.0;0.0
0.003040128;0.0080539305;-0.0068540433;-0.003040128;-0.0080539305;0.0068540424;0.0;0.0
0.0030138977;0.008044945;-0.0068204748;-0.0030138977;-0.008044945;0.0068204734;0.0;0.0
0.0096922135;6.745821E-4;-4.326098E-4;-0.0096922135;-6.745816E-4;4.3260865E-4;0.0;0.0
0.009666635;6.4028637E-4;-3.9107283E-4;-0.009666635;-6.402859E-4;3.9107143E-4;0.0;0.0
0.013264553;0.002352026;-6.784068E-4;-0.013264553;-0.0023520256;6.784054E-4;0.0;0.0
0.013300068;0.002391681;-6.663464E-4;-0.013300068;-0.002391681;6.6634454E-4;0.0;0.0
